# Athena++ data at time=1.210019e+02  cycle=61953  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899964424566e-01   6.0000000087399663e-01   4.4194629140093979e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999900024663513e-01   6.0000000087330807e-01   1.3268373297888552e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999900145143794e-01   6.0000000087227223e-01   2.2102182219478062e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900325770241e-01   6.0000000087065974e-01   3.0925669334177126e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900566436373e-01   6.0000000086854566e-01   3.9729328806590949e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900866998603e-01   6.0000000086590921e-01   4.8509482781349512e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901227275045e-01   6.0000000086275429e-01   5.7260279078978519e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901647048195e-01   6.0000000085908300e-01   6.5976645040260141e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999902126067020e-01   6.0000000085489658e-01   7.4653273628202873e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902664040696e-01   6.0000000085019811e-01   8.3284962271610308e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903260646517e-01   6.0000000084499050e-01   9.1866518783182293e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903915523825e-01   6.0000000083927685e-01   1.0039279057746719e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904628280256e-01   6.0000000083306071e-01   1.0885865102657815e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905398484379e-01   6.0000000082634597e-01   1.1725901336502083e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906225674062e-01   6.0000000081913696e-01   1.2558884159207847e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999907109349084e-01   6.0000000081143778e-01   1.3384313266338988e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999908048978925e-01   6.0000000080325311e-01   1.4201693069679895e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999909043997637e-01   6.0000000079458793e-01   1.5010533593492972e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999910093807753e-01   6.0000000078544735e-01   1.5810349207002669e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911197769364e-01   6.0000000077583637e-01   1.6600660036190808e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912355225773e-01   6.0000000076576065e-01   1.7380992217369274e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913565474885e-01   6.0000000075522553e-01   1.8150877476688691e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914827788761e-01   6.0000000074423665e-01   1.8909852668754159e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999916141406275e-01   6.0000000073280002e-01   1.9657462478175857e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917505538827e-01   6.0000000072092174e-01   2.0393256752309218e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918919363229e-01   6.0000000070860759e-01   2.1116792747617060e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920382027963e-01   6.0000000069586401e-01   2.1827634279496955e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921892648380e-01   6.0000000068269710e-01   2.2525352842198174e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923450317885e-01   6.0000000066911341e-01   2.3209526376994124e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999925054098460e-01   6.0000000065511927e-01   2.3879740345439441e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926703022002e-01   6.0000000064072168e-01   2.4535588723179214e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928396096149e-01   6.0000000062592707e-01   2.5176671747415770e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930132299986e-01   6.0000000061074266e-01   2.5802599545570699e-08   0.0000000000000000e+00   0.0000000000000000e+00
