# Athena++ data at time=2.251952e+00  cycle=1153  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999896263638266e-01   5.9999996386611398e-01   1.8933350175633632e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999896326104776e-01   5.9999996388767718e-01   3.0386900275926849e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999896450998704e-01   5.9999996393077393e-01   5.3492002141347343e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999896638246499e-01   5.9999996399539179e-01   7.3184610114161444e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999896887770923e-01   5.9999996408185519e-01   9.4401937487191136e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999897199402632e-01   5.9999996418991552e-01   1.1533551556200605e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999897572973251e-01   5.9999996431970526e-01   1.3642525660818572e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999898008254207e-01   5.9999996447110748e-01   1.5742252380363256e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999898504985074e-01   5.9999996464405114e-01   1.7832415498983525e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999899062863096e-01   5.9999996483839402e-01   1.9908061946198955e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999899681548776e-01   5.9999996505398678e-01   2.1968250622961766e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999900360665750e-01   5.9999996529066368e-01   2.4012089967035867e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999901099802579e-01   5.9999996554825674e-01   2.6039231132767789e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999901898512467e-01   5.9999996582659409e-01   2.8048975052902745e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999902756313619e-01   5.9999996612550022e-01   3.0040608722757307e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999903672688706e-01   5.9999996644479092e-01   3.2013271822539502e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999904647085525e-01   5.9999996678427292e-01   3.3966210543362427e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999905678917445e-01   5.9999996714374271e-01   3.5898606421819946e-10   0.0000000000000000e+00   0.0000000000000000e+00
