# Athena++ data at time=4.475193e+01  cycle=22913  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903486086295e-01   6.0000003609066610e-01  -1.8623729758838020e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903544270130e-01   6.0000003606939745e-01  -2.9804741817879089e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903660603862e-01   6.0000003602689878e-01  -5.2542418095757330e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903835012316e-01   6.0000003596312523e-01  -7.1951256541660815e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904067351908e-01   6.0000003587773565e-01  -9.2944817831551538e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904357496239e-01   6.0000003577091832e-01  -1.1373723971724274e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904705244858e-01   6.0000003564249182e-01  -1.3477365829920497e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905110387532e-01   6.0000003549251579e-01  -1.5580612661454676e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905572674896e-01   6.0000003532100843e-01  -1.7682711347324154e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906091824209e-01   6.0000003512806288e-01  -1.9777784598947725e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906667523419e-01   6.0000003491378839e-01  -2.1863591777362025e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907299424240e-01   6.0000003467831953e-01  -2.3937816628583137e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907987151082e-01   6.0000003442180327e-01  -2.5998457066716573e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908730286857e-01   6.0000003414440028e-01  -2.8043425335204629e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909528386766e-01   6.0000003384628497e-01  -3.0070535848354560e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910380968937e-01   6.0000003352764786e-01  -3.2077824848193680e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911287522081e-01   6.0000003318869422e-01  -3.4063620704217128e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912247501854e-01   6.0000003282964431e-01  -3.6026469190384951e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913260332507e-01   6.0000003245073030e-01  -3.7965051604240132e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914325403494e-01   6.0000003205219687e-01  -3.9878226141356040e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915442076814e-01   6.0000003163429871e-01  -4.1764890770472280e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999916609680073e-01   6.0000003119730205e-01  -4.3623887436562975e-10   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999917827511076e-01   6.0000003074148289e-01  -4.5454368599514200e-10   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999919094838641e-01   6.0000003026712800e-01  -4.7255374330109915e-10   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999920410898557e-01   6.0000002977453348e-01  -4.9026061780676865e-10   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999921774902178e-01   6.0000002926400509e-01  -5.0765637023114605e-10   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999923186026174e-01   6.0000002873585834e-01  -5.2473320847872039e-10   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999924643419202e-01   6.0000002819041709e-01  -5.4148326186255775e-10   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999926146207518e-01   6.0000002762801430e-01  -5.5789880702358834e-10   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999927693484847e-01   6.0000002704899214e-01  -5.7397231235081120e-10   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999929284319011e-01   6.0000002645370076e-01  -5.8969574221790882e-10   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999930917753865e-01   6.0000002584250045e-01  -6.0506213891139123e-10   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999932592802110e-01   6.0000002521575901e-01  -6.2006404303981496e-10   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999934308456984e-01   6.0000002457385337e-01  -6.3469307425117630e-10   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999936063684003e-01   6.0000002391716845e-01  -6.4894175281232906e-10   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999937857425880e-01   6.0000002324609780e-01  -6.6280167576823908e-10   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999939688602746e-01   6.0000002256104390e-01  -6.7626542446817412e-10   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999941556109373e-01   6.0000002186241652e-01  -6.8932531126473572e-10   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999943458823681e-01   6.0000002115063444e-01  -7.0197284011123598e-10   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999945395595802e-01   6.0000002042612322e-01  -7.1420145183759871e-10   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999947365260966e-01   6.0000001968931727e-01  -7.2600279319851273e-10   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999949366631891e-01   6.0000001894065824e-01  -7.3736969836463799e-10   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999951398502618e-01   6.0000001818059479e-01  -7.4829478074087817e-10   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999953459651036e-01   6.0000001740958342e-01  -7.5877126675340908e-10   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999955548832087e-01   6.0000001662808666e-01  -7.6879275593474838e-10   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999957664790207e-01   6.0000001583657403e-01  -7.7835295057953392e-10   0.0000000000000000e+00   0.0000000000000000e+00
