# Athena++ data at time=5.800192e+01  cycle=29697  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899963793970e-01   6.0000000086770477e-01   4.4256996363702163e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999900024035759e-01   6.0000000086701999e-01   1.3287007468077752e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999900144516596e-01   6.0000000086599203e-01   2.2133217907191354e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900325142455e-01   6.0000000086439076e-01   3.0969072982352430e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900565810695e-01   6.0000000086229133e-01   3.9785066093483448e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900866375346e-01   6.0000000085967298e-01   4.8577505963205893e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901226653676e-01   6.0000000085653882e-01   5.7340518417454053e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901646428091e-01   6.0000000085289107e-01   6.6069020353161233e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999902125450713e-01   6.0000000084873040e-01   7.4757682739749632e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902663427231e-01   6.0000000084406002e-01   8.3401292561972070e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903260035583e-01   6.0000000083888194e-01   9.1994637501968574e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903914915400e-01   6.0000000083319927e-01   1.0053254223591850e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904627675107e-01   6.0000000082701599e-01   1.0900986559391479e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905397883726e-01   6.0000000082033489e-01   1.1742150403318948e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906225076984e-01   6.0000000081316085e-01   1.2576239248142881e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999907108756381e-01   6.0000000080549809e-01   1.3402751037207126e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999908048390107e-01   6.0000000079735150e-01   1.4221189435994900e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999909043412205e-01   6.0000000078872606e-01   1.5031061487129644e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999910093224820e-01   6.0000000077962756e-01   1.5831881297884164e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911197191893e-01   6.0000000077006155e-01   1.6623167391092045e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912354652343e-01   6.0000000076003412e-01   1.7404445305838108e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913564906817e-01   6.0000000074955140e-01   1.8175246022038032e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914827226122e-01   6.0000000073862003e-01   1.8935107175564147e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999916140851541e-01   6.0000000072724680e-01   1.9683573263659687e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917504990776e-01   6.0000000071543858e-01   2.0420195660096388e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918918823416e-01   6.0000000070320281e-01   2.1144533222282626e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920381495910e-01   6.0000000069054615e-01   2.1856151888160800e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921892126331e-01   6.0000000067747639e-01   2.2554625237286584e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923449806161e-01   6.0000000066400050e-01   2.3239534823748225e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999925053598848e-01   6.0000000065012593e-01   2.3910469498398475e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926702535480e-01   6.0000000063586001e-01   2.4567026365410942e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928395624704e-01   6.0000000062121051e-01   2.5208811063140774e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930131844639e-01   6.0000000060618430e-01   2.5835436325996842e-08   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999931910150808e-01   6.0000000059078917e-01   2.6446524676327276e-08   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999933729470336e-01   6.0000000057503222e-01   2.7041705671446197e-08   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999935588708055e-01   6.0000000055892111e-01   2.7620618472589245e-08   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999937486744661e-01   6.0000000054246294e-01   2.8182910011898440e-08   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999939422433437e-01   6.0000000052566593e-01   2.8728236171211517e-08   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999941394612890e-01   6.0000000050853730e-01   2.9256262358717154e-08   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999943402090319e-01   6.0000000049108515e-01   2.9766662738239141e-08   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999945443659410e-01   6.0000000047331803e-01   3.0259120458136489e-08   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999947518088661e-01   6.0000000045524404e-01   3.0733328060093063e-08   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999949624129369e-01   6.0000000043687229e-01   3.1188988589247183e-08   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999951760512806e-01   6.0000000041821300e-01   3.1625814611381673e-08   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999953925949181e-01   6.0000000039927692e-01   3.2043529607765751e-08   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999956119137656e-01   6.0000000038007517e-01   3.2441867463122637e-08   0.0000000000000000e+00   0.0000000000000000e+00
0048   1.8164062500000000e-01   9.9999958338755102e-01   6.0000000036061973e-01   3.2820573474172087e-08   0.0000000000000000e+00   0.0000000000000000e+00
0049   1.8554687500000000e-01   9.9999960583467828e-01   6.0000000034092382e-01   3.3179404717815926e-08   0.0000000000000000e+00   0.0000000000000000e+00
0050   1.8945312500000000e-01   9.9999962851919622e-01   6.0000000032100143e-01   3.3518130076922474e-08   0.0000000000000000e+00   0.0000000000000000e+00
0051   1.9335937500000000e-01   9.9999965142745184e-01   6.0000000030086775e-01   3.3836531227585828e-08   0.0000000000000000e+00   0.0000000000000000e+00
0052   1.9726562500000000e-01   9.9999967454566885e-01   6.0000000028054112e-01   3.4134405146609379e-08   0.0000000000000000e+00   0.0000000000000000e+00
0053   2.0117187500000000e-01   9.9999969785992615e-01   6.0000000026004174e-01   3.4411564376319669e-08   0.0000000000000000e+00   0.0000000000000000e+00
0054   2.0507812500000000e-01   9.9999972135619619e-01   6.0000000023939182e-01   3.4667837170204628e-08   0.0000000000000000e+00   0.0000000000000000e+00
0055   2.0898437500000000e-01   9.9999974502032452e-01   6.0000000021861322e-01   3.4903066252620694e-08   0.0000000000000000e+00   0.0000000000000000e+00
0056   2.1289062500000000e-01   9.9999976883806052e-01   6.0000000019772626e-01   3.5117108763161277e-08   0.0000000000000000e+00   0.0000000000000000e+00
0057   2.1679687500000000e-01   9.9999979279508266e-01   6.0000000017675403e-01   3.5309832989443633e-08   0.0000000000000000e+00   0.0000000000000000e+00
0058   2.2070312500000000e-01   9.9999981687693040e-01   6.0000000015571919e-01   3.5481134092703781e-08   0.0000000000000000e+00   0.0000000000000000e+00
0059   2.2460937500000000e-01   9.9999984106919526e-01   6.0000000013468036e-01   3.5630922107441700e-08   0.0000000000000000e+00   0.0000000000000000e+00
0060   2.2851562500000000e-01   9.9999986535730379e-01   6.0000000011364452e-01   3.5759182023167299e-08   0.0000000000000000e+00   0.0000000000000000e+00
0061   2.3242187500000000e-01   9.9999988972680531e-01   6.0000000009285781e-01   3.5865857154525441e-08   0.0000000000000000e+00   0.0000000000000000e+00
0062   2.3632812500000000e-01   9.9999991416260736e-01   6.0000000007187670e-01   3.5951130767147447e-08   0.0000000000000000e+00   0.0000000000000000e+00
0063   2.4023437500000000e-01   9.9999993865172265e-01   6.0000000005248155e-01   3.6014817842987359e-08   0.0000000000000000e+00   0.0000000000000000e+00
0064   2.4414062500000000e-01   9.9999996317452633e-01   6.0000000002976794e-01   3.6057260254929700e-08   0.0000000000000000e+00   0.0000000000000000e+00
0065   2.4804687500000000e-01   9.9999998773104448e-01   6.0000000001858778e-01   3.6078505597398149e-08   0.0000000000000000e+00   0.0000000000000000e+00
0066   2.5195312500000000e-01   1.0000000122689778e+00   5.9999999998139886e-01   3.6078512267495372e-08   0.0000000000000000e+00   0.0000000000000000e+00
0067   2.5585937500000000e-01   1.0000000368254793e+00   5.9999999997021847e-01   3.6057281157449353e-08   0.0000000000000000e+00   0.0000000000000000e+00
0068   2.5976562500000000e-01   1.0000000613482776e+00   5.9999999994750575e-01   3.6014852643339921e-08   0.0000000000000000e+00   0.0000000000000000e+00
0069   2.6367187500000000e-01   1.0000000858374072e+00   5.9999999992811082e-01   3.5951179762959233e-08   0.0000000000000000e+00   0.0000000000000000e+00
0070   2.6757812500000000e-01   1.0000001102732023e+00   5.9999999990712993e-01   3.5865920681044704e-08   0.0000000000000000e+00   0.0000000000000000e+00
0071   2.7148437500000000e-01   1.0000001346427128e+00   5.9999999988634356e-01   3.5759260117421954e-08   0.0000000000000000e+00   0.0000000000000000e+00
0072   2.7539062500000000e-01   1.0000001589307994e+00   5.9999999986530772e-01   3.5631015179095314e-08   0.0000000000000000e+00   0.0000000000000000e+00
0073   2.7929687500000000e-01   1.0000001831230692e+00   5.9999999984426922e-01   3.5481242365140276e-08   0.0000000000000000e+00   0.0000000000000000e+00
0074   2.8320312500000000e-01   1.0000002072049436e+00   5.9999999982323415e-01   3.5309956462550692e-08   0.0000000000000000e+00   0.0000000000000000e+00
0075   2.8710937500000000e-01   1.0000002311619485e+00   5.9999999980226193e-01   3.5117246542709727e-08   0.0000000000000000e+00   0.0000000000000000e+00
0076   2.9101562500000000e-01   1.0000002549796922e+00   5.9999999978137475e-01   3.4903219269941405e-08   0.0000000000000000e+00   0.0000000000000000e+00
0077   2.9492187500000000e-01   1.0000002786438080e+00   5.9999999976059593e-01   3.4668004233069253e-08   0.0000000000000000e+00   0.0000000000000000e+00
0078   2.9882812500000000e-01   1.0000003021400916e+00   5.9999999973994567e-01   3.4411745782752708e-08   0.0000000000000000e+00   0.0000000000000000e+00
0079   3.0273437500000000e-01   1.0000003254543368e+00   5.9999999971944618e-01   3.4134600449540898e-08   0.0000000000000000e+00   0.0000000000000000e+00
0080   3.0664062500000000e-01   1.0000003485725308e+00   5.9999999969911910e-01   3.3836740091731382e-08   0.0000000000000000e+00   0.0000000000000000e+00
0081   3.1054687500000000e-01   1.0000003714808408e+00   5.9999999967898510e-01   3.3518351943474384e-08   0.0000000000000000e+00   0.0000000000000000e+00
0082   3.1445312500000000e-01   1.0000003941653497e+00   5.9999999965906203e-01   3.3179638878957004e-08   0.0000000000000000e+00   0.0000000000000000e+00
0083   3.1835937500000000e-01   1.0000004166124450e+00   5.9999999963936546e-01   3.2820819333857240e-08   0.0000000000000000e+00   0.0000000000000000e+00
0084   3.2226562500000000e-01   1.0000004388086217e+00   5.9999999961990935e-01   3.2442123568426079e-08   0.0000000000000000e+00   0.0000000000000000e+00
0085   3.2617187500000000e-01   1.0000004607405135e+00   5.9999999960070660e-01   3.2043795548923510e-08   0.0000000000000000e+00   0.0000000000000000e+00
0086   3.3007812500000000e-01   1.0000004823948965e+00   5.9999999958176931e-01   3.1626089531557604e-08   0.0000000000000000e+00   0.0000000000000000e+00
0087   3.3398437500000000e-01   1.0000005037587270e+00   5.9999999956310923e-01   3.1189271594341670e-08   0.0000000000000000e+00   0.0000000000000000e+00
