# Athena++ data at time=6.150192e+01  cycle=31489  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899790213675e-01   5.9999999913190072e-01  -4.4254377312974900e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899850592500e-01   5.9999999913258606e-01  -1.3286238875186851e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899971279360e-01   5.9999999913361524e-01  -2.2131939653258861e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900152225563e-01   5.9999999913521795e-01  -3.0967291161811070e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900393313634e-01   5.9999999913731872e-01  -3.9782779006868397e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900694402144e-01   5.9999999913993884e-01  -4.8574705858786087e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901055307194e-01   5.9999999914307522e-01  -5.7337211020326399e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901475811448e-01   5.9999999914672542e-01  -6.6065199272206503e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901955666759e-01   5.9999999915088853e-01  -7.4753350037060951e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902494577686e-01   5.9999999915556201e-01  -8.3396447277408963e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903092221676e-01   5.9999999916074298e-01  -9.1989275004285476e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903748238406e-01   5.9999999916642854e-01  -1.0052666108071827e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904462235312e-01   5.9999999917261548e-01  -1.0900346515959464e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905233780262e-01   5.9999999917929980e-01  -1.1741458154402560e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906062408594e-01   5.9999999918647728e-01  -1.2575494654038309e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906947620965e-01   5.9999999919414349e-01  -1.3401955179610455e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907888884354e-01   5.9999999920229330e-01  -1.4220341779947252e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908885631839e-01   5.9999999921092184e-01  -1.5030163223200926e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909937264908e-01   5.9999999922002389e-01  -1.5830933134879627e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911043145118e-01   5.9999999922959302e-01  -1.6622170746898227e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912202611463e-01   5.9999999923962355e-01  -1.7403400532238101e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913414962982e-01   5.9999999925010916e-01  -1.8174154674518138e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914679468516e-01   5.9999999926104308e-01  -1.8933970884220069e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915995369049e-01   5.9999999927241887e-01  -1.9682393646255348e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917361869928e-01   5.9999999928422987e-01  -2.0418974651884058e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918778150299e-01   5.9999999929646919e-01  -2.1143272303376080e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920243353979e-01   5.9999999930912928e-01  -2.1854852862235860e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921756599142e-01   5.9999999932220305e-01  -2.2553289925379915e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923316974448e-01   5.9999999933568349e-01  -2.3238164054964867e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924923542682e-01   5.9999999934956327e-01  -2.3909064648343079e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926575333031e-01   5.9999999936383541e-01  -2.4565588348162620e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928271352478e-01   5.9999999937849224e-01  -2.5207340363503231e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930010578697e-01   5.9999999939352633e-01  -2.5833933858938660e-08   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999931791965158e-01   5.9999999940893056e-01  -2.6444989535253638e-08   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999933614436798e-01   5.9999999942469728e-01  -2.7040137451024600e-08   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999935476897805e-01   5.9999999944081950e-01  -2.7619015757613008e-08   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999937378227521e-01   5.9999999945728966e-01  -2.8181271600787277e-08   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999939317276820e-01   5.9999999947410021e-01  -2.8726560426258920e-08   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999941292883365e-01   5.9999999949124294e-01  -2.9254546744227123e-08   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999943303852978e-01   5.9999999950871008e-01  -2.9764904900103153e-08   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999945348976826e-01   5.9999999952649341e-01  -3.0257317020062382e-08   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999947427022717e-01   5.9999999954458383e-01  -3.0731475731746345e-08   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999949536739496e-01   5.9999999956297212e-01  -3.1187083911009051e-08   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999951676856402e-01   5.9999999958164862e-01  -3.1623853131329463e-08   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999953846081424e-01   5.9999999960060235e-01  -3.2041507857337462e-08   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999956043112093e-01   5.9999999961982164e-01  -3.2439782343021683e-08   0.0000000000000000e+00   0.0000000000000000e+00
0048   1.8164062500000000e-01   9.9999958266622269e-01   5.9999999963929362e-01  -3.2818421784025543e-08   0.0000000000000000e+00   0.0000000000000000e+00
0049   1.8554687500000000e-01   9.9999960515275743e-01   5.9999999965900541e-01  -3.3177183141634856e-08   0.0000000000000000e+00   0.0000000000000000e+00
0050   1.8945312500000000e-01   9.9999962787713426e-01   5.9999999967894302e-01  -3.3515836309180209e-08   0.0000000000000000e+00   0.0000000000000000e+00
0051   1.9335937500000000e-01   9.9999965082567421e-01   5.9999999969909046e-01  -3.3834163348297545e-08   0.0000000000000000e+00   0.0000000000000000e+00
0052   1.9726562500000000e-01   9.9999967398455458e-01   5.9999999971942963e-01  -3.4131961681577470e-08   0.0000000000000000e+00   0.0000000000000000e+00
0053   2.0117187500000000e-01   9.9999969733982352e-01   5.9999999973994012e-01  -3.4409044908162317e-08   0.0000000000000000e+00   0.0000000000000000e+00
0054   2.0507812500000000e-01   9.9999972087740396e-01   5.9999999976059937e-01  -3.4665242211028410e-08   0.0000000000000000e+00   0.0000000000000000e+00
0055   2.0898437500000000e-01   9.9999974458309637e-01   5.9999999978138563e-01  -3.4900397399179059e-08   0.0000000000000000e+00   0.0000000000000000e+00
0056   2.1289062500000000e-01   9.9999976844260940e-01   5.9999999980227814e-01  -3.5114367435778308e-08   0.0000000000000000e+00   0.0000000000000000e+00
0057   2.1679687500000000e-01   9.9999979244158221e-01   5.9999999982325425e-01  -3.5307022128796528e-08   0.0000000000000000e+00   0.0000000000000000e+00
0058   2.2070312500000000e-01   9.9999981656549897e-01   5.9999999984429164e-01  -3.5478257092375158e-08   0.0000000000000000e+00   0.0000000000000000e+00
0059   2.2460937500000000e-01   9.9999984079984516e-01   5.9999999986533092e-01  -3.5627984064283224e-08   0.0000000000000000e+00   0.0000000000000000e+00
0060   2.2851562500000000e-01   9.9999986513002337e-01   5.9999999988636599e-01  -3.5756187881878721e-08   0.0000000000000000e+00   0.0000000000000000e+00
0061   2.3242187500000000e-01   9.9999988954109542e-01   5.9999999990715047e-01  -3.5862813541754099e-08   0.0000000000000000e+00   0.0000000000000000e+00
0062   2.3632812500000000e-01   9.9999991401885824e-01   5.9999999992812836e-01  -3.5948044193148750e-08   0.0000000000000000e+00   0.0000000000000000e+00
0063   2.4023437500000000e-01   9.9999993854675806e-01   5.9999999994751929e-01  -3.6011695578846061e-08   0.0000000000000000e+00   0.0000000000000000e+00
0064   2.4414062500000000e-01   9.9999996311498329e-01   5.9999999997022657e-01  -3.6054109213144530e-08   0.0000000000000000e+00   0.0000000000000000e+00
0065   2.4804687500000000e-01   9.9999998769386111e-01   5.9999999998140474e-01  -3.6075333402313552e-08   0.0000000000000000e+00   0.0000000000000000e+00
0066   2.5195312500000000e-01   1.0000000123061630e+00   6.0000000001858333e-01  -3.6075326710049662e-08   0.0000000000000000e+00   0.0000000000000000e+00
0067   2.5585937500000000e-01   1.0000000368850188e+00   6.0000000002976084e-01  -3.6054089254233093e-08   0.0000000000000000e+00   0.0000000000000000e+00
0068   2.5976562500000000e-01   1.0000000614532429e+00   6.0000000005246901e-01  -3.6011662141615078e-08   0.0000000000000000e+00   0.0000000000000000e+00
0069   2.6367187500000000e-01   1.0000000859811560e+00   6.0000000007186050e-01  -3.5947997000925656e-08   0.0000000000000000e+00   0.0000000000000000e+00
0070   2.6757812500000000e-01   1.0000001104589076e+00   6.0000000009283849e-01  -3.5862752027938424e-08   0.0000000000000000e+00   0.0000000000000000e+00
0071   2.7148437500000000e-01   1.0000001348699887e+00   6.0000000011362320e-01  -3.5756112643264357e-08   0.0000000000000000e+00   0.0000000000000000e+00
0072   2.7539062500000000e-01   1.0000001592001497e+00   6.0000000013465826e-01  -3.5627893917694132e-08   0.0000000000000000e+00   0.0000000000000000e+00
0073   2.7929687500000000e-01   1.0000001834344912e+00   6.0000000015569765e-01  -3.5478152353078978e-08   0.0000000000000000e+00   0.0000000000000000e+00
0074   2.8320312500000000e-01   1.0000002075584482e+00   6.0000000017673483e-01  -3.5306902412291502e-08   0.0000000000000000e+00   0.0000000000000000e+00
0075   2.8710937500000000e-01   1.0000002315573957e+00   6.0000000019771105e-01  -3.5114232998838590e-08   0.0000000000000000e+00   0.0000000000000000e+00
0076   2.9101562500000000e-01   1.0000002554169161e+00   6.0000000021860322e-01  -3.4900248580848563e-08   0.0000000000000000e+00   0.0000000000000000e+00
0077   2.9492187500000000e-01   1.0000002791225981e+00   6.0000000023938915e-01  -3.4665079544195344e-08   0.0000000000000000e+00   0.0000000000000000e+00
0078   2.9882812500000000e-01   1.0000003026601938e+00   6.0000000026004807e-01  -3.4408867740884434e-08   0.0000000000000000e+00   0.0000000000000000e+00
0079   3.0273437500000000e-01   1.0000003260154497e+00   6.0000000028055811e-01  -3.4131770822023860e-08   0.0000000000000000e+00   0.0000000000000000e+00
0080   3.0664062500000000e-01   1.0000003491743108e+00   6.0000000030089695e-01  -3.3833959127197840e-08   0.0000000000000000e+00   0.0000000000000000e+00
0081   3.1054687500000000e-01   1.0000003721228994e+00   6.0000000032104384e-01  -3.3515619361934400e-08   0.0000000000000000e+00   0.0000000000000000e+00
0082   3.1445312500000000e-01   1.0000003948472675e+00   6.0000000034098067e-01  -3.3176954184506366e-08   0.0000000000000000e+00   0.0000000000000000e+00
0083   3.1835937500000000e-01   1.0000004173337684e+00   6.0000000036069190e-01  -3.2818181017747515e-08   0.0000000000000000e+00   0.0000000000000000e+00
0084   3.2226562500000000e-01   1.0000004395688737e+00   6.0000000038016310e-01  -3.2439530830958406e-08   0.0000000000000000e+00   0.0000000000000000e+00
0085   3.2617187500000000e-01   1.0000004615391862e+00   6.0000000039938162e-01  -3.2041246929065873e-08   0.0000000000000000e+00   0.0000000000000000e+00
0086   3.3007812500000000e-01   1.0000004832314631e+00   6.0000000041833457e-01  -3.1623583339147838e-08   0.0000000000000000e+00   0.0000000000000000e+00
0087   3.3398437500000000e-01   1.0000005046326261e+00   6.0000000043701041e-01  -3.1186805290381040e-08   0.0000000000000000e+00   0.0000000000000000e+00
0088   3.3789062500000000e-01   1.0000005257297542e+00   6.0000000045539825e-01  -3.0731190297080977e-08   0.0000000000000000e+00   0.0000000000000000e+00
0089   3.4179687500000000e-01   1.0000005465102237e+00   6.0000000047348800e-01  -3.0257025225047054e-08   0.0000000000000000e+00   0.0000000000000000e+00
0090   3.4570312500000000e-01   1.0000005669614842e+00   6.0000000049127034e-01  -2.9764607872675936e-08   0.0000000000000000e+00   0.0000000000000000e+00
0091   3.4960937500000000e-01   1.0000005870711688e+00   6.0000000050873681e-01  -2.9254245690100404e-08   0.0000000000000000e+00   0.0000000000000000e+00
0092   3.5351562500000000e-01   1.0000006068272269e+00   6.0000000052587898e-01  -2.8726255808895200e-08   0.0000000000000000e+00   0.0000000000000000e+00
0093   3.5742187500000000e-01   1.0000006262177457e+00   6.0000000054268843e-01  -2.8180963737101114e-08   0.0000000000000000e+00   0.0000000000000000e+00
0094   3.6132812500000000e-01   1.0000006452310219e+00   6.0000000055915792e-01  -2.7618706009745474e-08   0.0000000000000000e+00   0.0000000000000000e+00
0095   3.6523437500000000e-01   1.0000006638556473e+00   6.0000000057527958e-01  -2.7039825729801281e-08   0.0000000000000000e+00   0.0000000000000000e+00
0096   3.6914062500000000e-01   1.0000006820803542e+00   6.0000000059104597e-01  -2.6444676944931082e-08   0.0000000000000000e+00   0.0000000000000000e+00
0097   3.7304687500000000e-01   1.0000006998942266e+00   6.0000000060644942e-01  -2.5833620722230590e-08   0.0000000000000000e+00   0.0000000000000000e+00
0098   3.7695312500000000e-01   1.0000007172864760e+00   6.0000000062148284e-01  -2.5207028009444643e-08   0.0000000000000000e+00   0.0000000000000000e+00
0099   3.8085937500000000e-01   1.0000007342466706e+00   6.0000000063613856e-01  -2.4565277137132279e-08   0.0000000000000000e+00   0.0000000000000000e+00
0100   3.8476562500000000e-01   1.0000007507645701e+00   6.0000000065040970e-01  -2.3908755052063235e-08   0.0000000000000000e+00   0.0000000000000000e+00
0101   3.8867187500000000e-01   1.0000007668302429e+00   6.0000000066428916e-01  -2.3237856320783768e-08   0.0000000000000000e+00   0.0000000000000000e+00
0102   3.9257812500000000e-01   1.0000007824340209e+00   6.0000000067776937e-01  -2.2552984560179451e-08   0.0000000000000000e+00   0.0000000000000000e+00
0103   3.9648437500000000e-01   1.0000007975664691e+00   6.0000000069084281e-01  -2.1854551265369439e-08   0.0000000000000000e+00   0.0000000000000000e+00
0104   4.0039062500000000e-01   1.0000008122184947e+00   6.0000000070350246e-01  -2.1142974158354055e-08   0.0000000000000000e+00   0.0000000000000000e+00
0105   4.0429687500000000e-01   1.0000008263813027e+00   6.0000000071574144e-01  -2.0418680943687364e-08   0.0000000000000000e+00   0.0000000000000000e+00
0106   4.0820312500000000e-01   1.0000008400462934e+00   6.0000000072755200e-01  -1.9682104500106930e-08   0.0000000000000000e+00   0.0000000000000000e+00
0107   4.1210937500000000e-01   1.0000008532053095e+00   6.0000000073892779e-01  -1.8933687167187127e-08   0.0000000000000000e+00   0.0000000000000000e+00
0108   4.1601562500000000e-01   1.0000008658503685e+00   6.0000000074986137e-01  -1.8173876914715440e-08   0.0000000000000000e+00   0.0000000000000000e+00
0109   4.1992187500000000e-01   1.0000008779738996e+00   6.0000000076034621e-01  -1.7403129440030183e-08   0.0000000000000000e+00   0.0000000000000000e+00
0110   4.2382812500000000e-01   1.0000008895685559e+00   6.0000000077037630e-01  -1.6621906692957110e-08   0.0000000000000000e+00   0.0000000000000000e+00
0111   4.2773437500000000e-01   1.0000009006273471e+00   6.0000000077994475e-01  -1.5830677416526504e-08   0.0000000000000000e+00   0.0000000000000000e+00
