# Athena++ data at time=6.800192e+01  cycle=34817  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899963895111e-01   6.0000000086871330e-01   4.4247326647488830e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999900024136468e-01   6.0000000086802785e-01   1.3284114003587110e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999900144617415e-01   6.0000000086699745e-01   2.2128390875744817e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900325242952e-01   6.0000000086539340e-01   3.0962316486352871e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900565910604e-01   6.0000000086329064e-01   3.9776378277510679e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900866474623e-01   6.0000000086066785e-01   4.8566889071555608e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901226752108e-01   6.0000000085752858e-01   5.7327972461242716e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901646526701e-01   6.0000000085387517e-01   6.6054547580795599e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999902125548723e-01   6.0000000084970873e-01   7.4741288009555617e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902663524864e-01   6.0000000084503202e-01   8.3382983342157163e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903260132184e-01   6.0000000083984728e-01   9.1974424988295163e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903915011479e-01   6.0000000083415794e-01   1.0051043837122345e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904627770375e-01   6.0000000082796734e-01   1.0898588642112121e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905397978195e-01   6.0000000082127958e-01   1.1739567118552823e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906225170276e-01   6.0000000081409854e-01   1.2573472871171925e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999907108849329e-01   6.0000000080642923e-01   1.3399805259224590e-08   0.0000000000000000e+00   0.0000000000000000e+00
