# Athena++ data at time=1.105019e+02  cycle=56577  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899789723035e-01   5.9999999912698521e-01  -4.4206704700923202e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899850100227e-01   5.9999999912767377e-01  -1.3271977704317768e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899970787842e-01   5.9999999912870938e-01  -2.2108178217160398e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900151736898e-01   5.9999999913032187e-01  -3.0934051048083745e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900392825647e-01   5.9999999913243574e-01  -3.9740084768394846e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900693914912e-01   5.9999999913507163e-01  -4.8522599178450671e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901054822238e-01   5.9999999913822599e-01  -5.7275729099724378e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901475329644e-01   5.9999999914189639e-01  -6.5994403892304962e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901955186032e-01   5.9999999914608149e-01  -7.4673305949487979e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902494099424e-01   5.9999999915077851e-01  -8.3307237479510793e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903091746056e-01   5.9999999915598445e-01  -9.1890997758669154e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903747765950e-01   5.9999999916169588e-01  -1.0041942767997375e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904461765377e-01   5.9999999916790958e-01  -1.0888740402449205e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905233311970e-01   5.9999999917462132e-01  -1.1728983300776789e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906061942923e-01   5.9999999918182689e-01  -1.2562167700588960e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906947157635e-01   5.9999999918952229e-01  -1.3387793175515115e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907888424167e-01   5.9999999919770231e-01  -1.4205364381370868e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908885175604e-01   5.9999999920636193e-01  -1.5014390197164789e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909936812414e-01   5.9999999921549618e-01  -1.5814385998526744e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911042695933e-01   5.9999999922509972e-01  -1.6604871724340904e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912202166297e-01   5.9999999923516678e-01  -1.7385373038892530e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913414521524e-01   5.9999999924569203e-01  -1.8155421864140850e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914679031698e-01   5.9999999925666936e-01  -1.8914555946963980e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915994935773e-01   5.9999999926809333e-01  -1.9662319510636721e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917361442392e-01   5.9999999927995740e-01  -2.0398263649490874e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918777728380e-01   5.9999999929225589e-01  -2.1121945423767342e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920242939710e-01   5.9999999930498249e-01  -2.1832929194116193e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921756191912e-01   5.9999999931813064e-01  -2.2530786768382523e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923316576234e-01   5.9999999933169412e-01  -2.3215096100037239e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924923153216e-01   5.9999999934566606e-01  -2.3885443940507107e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926574953701e-01   5.9999999936003989e-01  -2.4541423466902200e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928270984351e-01   5.9999999937480897e-01  -2.5182637167896927e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930010222382e-01   5.9999999938996573e-01  -2.5808693922931177e-08   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999931791621699e-01   5.9999999940550353e-01  -2.6419211488882841e-08   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999933614108616e-01   5.9999999942141435e-01  -2.7013815900020225e-08   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999935476584567e-01   5.9999999943769078e-01  -2.7592142103042718e-08   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999937377930304e-01   5.9999999945432470e-01  -2.8153833666517446e-08   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999939316998465e-01   5.9999999947130778e-01  -2.8698542570738867e-08   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999941292622996e-01   5.9999999948863125e-01  -2.9225931760557852e-08   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999943303611838e-01   5.9999999950628558e-01  -2.9735671594426772e-08   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999945348753083e-01   5.9999999952426075e-01  -3.0227444831304041e-08   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999947426818159e-01   5.9999999954254679e-01  -3.0700942570794777e-08   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999949536555621e-01   5.9999999956113226e-01  -3.1155866794087579e-08   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999951676691479e-01   5.9999999958000538e-01  -3.1591931533039902e-08   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999953845936540e-01   5.9999999959915284e-01  -3.2008861028260948e-08   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999956042986260e-01   5.9999999961856132e-01  -3.2406392513740734e-08   0.0000000000000000e+00   0.0000000000000000e+00
0048   1.8164062500000000e-01   9.9999958266515054e-01   5.9999999963821615e-01  -3.2784274463190166e-08   0.0000000000000000e+00   0.0000000000000000e+00
0049   1.8554687500000000e-01   9.9999960515184960e-01   5.9999999965810213e-01  -3.3142268419939512e-08   0.0000000000000000e+00   0.0000000000000000e+00
0050   1.8945312500000000e-01   9.9999962787639773e-01   5.9999999967820317e-01  -3.3480148710358510e-08   0.0000000000000000e+00   0.0000000000000000e+00
0051   1.9335937500000000e-01   9.9999965082508813e-01   5.9999999969850182e-01  -3.3797702574263430e-08   0.0000000000000000e+00   0.0000000000000000e+00
0052   1.9726562500000000e-01   9.9999967398410339e-01   5.9999999971897855e-01  -3.4094734214445545e-08   0.0000000000000000e+00   0.0000000000000000e+00
0053   2.0117187500000000e-01   9.9999969733949379e-01   5.9999999973961138e-01  -3.4371063898501012e-08   0.0000000000000000e+00   0.0000000000000000e+00
0054   2.0507812500000000e-01   9.9999972087717071e-01   5.9999999976037743e-01  -3.4626527589651743e-08   0.0000000000000000e+00   0.0000000000000000e+00
0055   2.0898437500000000e-01   9.9999974458296093e-01   5.9999999978125429e-01  -3.4860976026190453e-08   0.0000000000000000e+00   0.0000000000000000e+00
0056   2.1289062500000000e-01   9.9999976844255223e-01   5.9999999980222096e-01  -3.5074274702593675e-08   0.0000000000000000e+00   0.0000000000000000e+00
0057   2.1679687500000000e-01   9.9999979244158477e-01   5.9999999982325469e-01  -3.5266300281653221e-08   0.0000000000000000e+00   0.0000000000000000e+00
0058   2.2070312500000000e-01   9.9999981656553782e-01   5.9999999984433350e-01  -3.5436955232362787e-08   0.0000000000000000e+00   0.0000000000000000e+00
0059   2.2460937500000000e-01   9.9999984079991833e-01   5.9999999986539987e-01  -3.5586157774782902e-08   0.0000000000000000e+00   0.0000000000000000e+00
0060   2.2851562500000000e-01   9.9999986513010530e-01   5.9999999988644881e-01  -3.5713899899256680e-08   0.0000000000000000e+00   0.0000000000000000e+00
0061   2.3242187500000000e-01   9.9999988954119645e-01   5.9999999990723596e-01  -3.5820130849260546e-08   0.0000000000000000e+00   0.0000000000000000e+00
0062   2.3632812500000000e-01   9.9999991401892885e-01   5.9999999992820574e-01  -3.5905038095835798e-08   0.0000000000000000e+00   0.0000000000000000e+00
0063   2.4023437500000000e-01   9.9999993854682234e-01   5.9999999994758724e-01  -3.5968442857754429e-08   0.0000000000000000e+00   0.0000000000000000e+00
0064   2.4414062500000000e-01   9.9999996311502493e-01   5.9999999997026443e-01  -3.6010686724263717e-08   0.0000000000000000e+00   0.0000000000000000e+00
0065   2.4804687500000000e-01   9.9999998769392107e-01   5.9999999998146214e-01  -3.6031824411094112e-08   0.0000000000000000e+00   0.0000000000000000e+00
0066   2.5195312500000000e-01   1.0000000123061117e+00   6.0000000001854059e-01  -3.6031808778518755e-08   0.0000000000000000e+00   0.0000000000000000e+00
0067   2.5585937500000000e-01   1.0000000368849944e+00   6.0000000002973697e-01  -3.6010640875792801e-08   0.0000000000000000e+00   0.0000000000000000e+00
0068   2.5976562500000000e-01   1.0000000614531810e+00   6.0000000005241483e-01  -3.5968367550351759e-08   0.0000000000000000e+00   0.0000000000000000e+00
0069   2.6367187500000000e-01   1.0000000859810763e+00   6.0000000007179588e-01  -3.5904933164562750e-08   0.0000000000000000e+00   0.0000000000000000e+00
0070   2.6757812500000000e-01   1.0000001104588392e+00   6.0000000009276477e-01  -3.5819997180447057e-08   0.0000000000000000e+00   0.0000000000000000e+00
0071   2.7148437500000000e-01   1.0000001348699092e+00   6.0000000011355137e-01  -3.5713738424941733e-08   0.0000000000000000e+00   0.0000000000000000e+00
0072   2.7539062500000000e-01   1.0000001592001000e+00   6.0000000013459975e-01  -3.5585969472558939e-08   0.0000000000000000e+00   0.0000000000000000e+00
0073   2.7929687500000000e-01   1.0000001834344809e+00   6.0000000015566612e-01  -3.5436740566444262e-08   0.0000000000000000e+00   0.0000000000000000e+00
0074   2.8320312500000000e-01   1.0000002075584413e+00   6.0000000017674504e-01  -3.5266059463548761e-08   0.0000000000000000e+00   0.0000000000000000e+00
0075   2.8710937500000000e-01   1.0000002315574776e+00   6.0000000019777855e-01  -3.5074008547822830e-08   0.0000000000000000e+00   0.0000000000000000e+00
0076   2.9101562500000000e-01   1.0000002554170375e+00   6.0000000021874500e-01  -3.4860685097239110e-08   0.0000000000000000e+00   0.0000000000000000e+00
0077   2.9492187500000000e-01   1.0000002791228175e+00   6.0000000023962141e-01  -3.4626212009497823e-08   0.0000000000000000e+00   0.0000000000000000e+00
0078   2.9882812500000000e-01   1.0000003026605349e+00   6.0000000026038713e-01  -3.4370724766126572e-08   0.0000000000000000e+00   0.0000000000000000e+00
0079   3.0273437500000000e-01   1.0000003260158954e+00   6.0000000028101963e-01  -3.4094371518297359e-08   0.0000000000000000e+00   0.0000000000000000e+00
0080   3.0664062500000000e-01   1.0000003491749148e+00   6.0000000030149625e-01  -3.3797316831254440e-08   0.0000000000000000e+00   0.0000000000000000e+00
0081   3.1054687500000000e-01   1.0000003721236654e+00   6.0000000032179435e-01  -3.3479740816588025e-08   0.0000000000000000e+00   0.0000000000000000e+00
0082   3.1445312500000000e-01   1.0000003948481846e+00   6.0000000034189460e-01  -3.3141839836699693e-08   0.0000000000000000e+00   0.0000000000000000e+00
0083   3.1835937500000000e-01   1.0000004173348520e+00   6.0000000036177970e-01  -3.2783825614667813e-08   0.0000000000000000e+00   0.0000000000000000e+00
0084   3.2226562500000000e-01   1.0000004395701376e+00   6.0000000038143353e-01  -3.2405924463221991e-08   0.0000000000000000e+00   0.0000000000000000e+00
0085   3.2617187500000000e-01   1.0000004615406555e+00   6.0000000040084067e-01  -3.2008374844461108e-08   0.0000000000000000e+00   0.0000000000000000e+00
0086   3.3007812500000000e-01   1.0000004832331177e+00   6.0000000041998669e-01  -3.1591428140749174e-08   0.0000000000000000e+00   0.0000000000000000e+00
0087   3.3398437500000000e-01   1.0000005046344780e+00   6.0000000043885804e-01  -3.1155348315033306e-08   0.0000000000000000e+00   0.0000000000000000e+00
0088   3.3789062500000000e-01   1.0000005257317945e+00   6.0000000045744173e-01  -3.0700409864399973e-08   0.0000000000000000e+00   0.0000000000000000e+00
0089   3.4179687500000000e-01   1.0000005465124675e+00   6.0000000047572588e-01  -3.0226899245343484e-08   0.0000000000000000e+00   0.0000000000000000e+00
0090   3.4570312500000000e-01   1.0000005669638943e+00   6.0000000049369939e-01  -2.9735114741116398e-08   0.0000000000000000e+00   0.0000000000000000e+00
0091   3.4960937500000000e-01   1.0000005870737787e+00   6.0000000051135172e-01  -2.9225364733794164e-08   0.0000000000000000e+00   0.0000000000000000e+00
0092   3.5351562500000000e-01   1.0000006068300271e+00   6.0000000052867364e-01  -2.8697967324172085e-08   0.0000000000000000e+00   0.0000000000000000e+00
0093   3.5742187500000000e-01   1.0000006262207204e+00   6.0000000054565561e-01  -2.8153251038597767e-08   0.0000000000000000e+00   0.0000000000000000e+00
0094   3.6132812500000000e-01   1.0000006452341426e+00   6.0000000056228842e-01  -2.7591553977449141e-08   0.0000000000000000e+00   0.0000000000000000e+00
0095   3.6523437500000000e-01   1.0000006638589178e+00   6.0000000057856362e-01  -2.7013223640505721e-08   0.0000000000000000e+00   0.0000000000000000e+00
0096   3.6914062500000000e-01   1.0000006820837826e+00   6.0000000059447334e-01  -2.6418616497700354e-08   0.0000000000000000e+00   0.0000000000000000e+00
0097   3.7304687500000000e-01   1.0000006998977768e+00   6.0000000061000958e-01  -2.5808097416881347e-08   0.0000000000000000e+00   0.0000000000000000e+00
0098   3.7695312500000000e-01   1.0000007172901568e+00   6.0000000062516545e-01  -2.5182040662236854e-08   0.0000000000000000e+00   0.0000000000000000e+00
0099   3.8085937500000000e-01   1.0000007342504782e+00   6.0000000063993342e-01  -2.4540829072971378e-08   0.0000000000000000e+00   0.0000000000000000e+00
0100   3.8476562500000000e-01   1.0000007507684900e+00   6.0000000065430614e-01  -2.3884851310334929e-08   0.0000000000000000e+00   0.0000000000000000e+00
