# Athena++ data at time=9.050191e+01  cycle=46337  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899789922131e-01   5.9999999912898250e-01  -4.4226323739494928e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899850300256e-01   5.9999999912967028e-01  -1.3277850374759076e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899970987727e-01   5.9999999913070390e-01  -2.2117964271098109e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900151935839e-01   5.9999999913231328e-01  -3.0947734101430222e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900393024188e-01   5.9999999913442303e-01  -3.9757645835348241e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900694112898e-01   5.9999999913705426e-01  -4.8544012570292920e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901055019835e-01   5.9999999914020308e-01  -5.7300972857638207e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901475526354e-01   5.9999999914386726e-01  -6.6023439668775788e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901955382475e-01   5.9999999914804547e-01  -7.4706099499141288e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902494295279e-01   5.9999999915273516e-01  -8.3343743011596317e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903091941089e-01   5.9999999915793290e-01  -9.1931164270549196e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903747959329e-01   5.9999999916363578e-01  -1.0046319970221029e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904461957978e-01   5.9999999916984048e-01  -1.0893471901291409e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905233503950e-01   5.9999999917654245e-01  -1.1734062953972626e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906062134247e-01   5.9999999918373781e-01  -1.2567588360348118e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906947348338e-01   5.9999999919142188e-01  -1.3393547098332983e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907888613260e-01   5.9999999919958980e-01  -1.4211443190769145e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908885363631e-01   5.9999999920823666e-01  -1.5020786187641383e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909936999298e-01   5.9999999921735692e-01  -1.5821090570808024e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911042880296e-01   5.9999999922694525e-01  -1.6611876242261313e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912202349117e-01   5.9999999923699543e-01  -1.7392668978413047e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913414702490e-01   5.9999999924750214e-01  -1.8163001148647333e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914679210478e-01   5.9999999925845915e-01  -1.8922410202146134e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915995112731e-01   5.9999999926986047e-01  -1.9670441554715122e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917361616431e-01   5.9999999928169945e-01  -2.0406646189259875e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918777900298e-01   5.9999999929396997e-01  -2.1130581650680491e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920243107576e-01   5.9999999930666525e-01  -2.1841813454887230e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921756357146e-01   5.9999999931977921e-01  -2.2539913931629338e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923316737016e-01   5.9999999933330461e-01  -2.3224462599439776e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924923310235e-01   5.9999999934723525e-01  -2.3895046284567698e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926575106146e-01   5.9999999936156378e-01  -2.4551260958614056e-08   0.0000000000000000e+00   0.0000000000000000e+00
