# Athena++ data at time=1.805019e+02  cycle=92417  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899789026081e-01   5.9999999912000679e-01  -4.4138851875118019e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899849402318e-01   5.9999999912069679e-01  -1.3251640490064986e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899970090800e-01   5.9999999912173674e-01  -2.2074329648628332e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900151040511e-01   5.9999999912335500e-01  -3.0886740645914762e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900392128871e-01   5.9999999912547664e-01  -3.9679387738113153e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900693220523e-01   5.9999999912812219e-01  -4.8448610460227767e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901054128149e-01   5.9999999913128832e-01  -5.7188571187953887e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901474637543e-01   5.9999999913497271e-01  -6.5894214915327442e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901954495585e-01   5.9999999913917468e-01  -7.4560247492841012e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902493410586e-01   5.9999999914389091e-01  -8.3181485272215724e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903091059827e-01   5.9999999914911906e-01  -9.1752742418356281e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903747081798e-01   5.9999999915485602e-01  -1.0026887024229129e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904461083766e-01   5.9999999916109881e-01  -1.0872476190410791e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905232633846e-01   5.9999999916784363e-01  -1.1711532993940443e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906061269617e-01   5.9999999917508695e-01  -1.2543554527977161e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906946487715e-01   5.9999999918282487e-01  -1.3368040476595127e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907887759498e-01   5.9999999919105307e-01  -1.4184495531554582e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908884516653e-01   5.9999999919976676e-01  -1.4992428868612290e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909936159403e-01   5.9999999920896163e-01  -1.5791355340532272e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911042048817e-01   5.9999999921863301e-01  -1.6580793990787854e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912201527441e-01   5.9999999922877567e-01  -1.7360269923571739e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913413890384e-01   5.9999999923938463e-01  -1.8129313681139166e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914678411261e-01   5.9999999925045455e-01  -1.8887461332631490e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915994324307e-01   5.9999999926197967e-01  -1.9634255907933684e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917360842039e-01   5.9999999927395486e-01  -2.0369246041305841e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918777139396e-01   5.9999999928637393e-01  -2.1091987152563399e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920242364315e-01   5.9999999929923120e-01  -2.1802040956044045e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921755631416e-01   5.9999999931252013e-01  -2.2498977246650771e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923316029382e-01   5.9999999932623427e-01  -2.3182371704142279e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924922624073e-01   5.9999999934036707e-01  -2.3851808210160275e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926574441111e-01   5.9999999935491133e-01  -2.4506878487775285e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928270490313e-01   5.9999999936985993e-01  -2.5147181485317643e-08   0.0000000000000000e+00   0.0000000000000000e+00
