# Athena++ data at time=4.000193e+01  cycle=20481  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899963611349e-01   6.0000000086588190e-01   4.4274126923394998e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999900023853872e-01   6.0000000086519878e-01   1.3292127636940766e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999900144334597e-01   6.0000000086417427e-01   2.2141754122205419e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900324961266e-01   6.0000000086257799e-01   3.0981026726074114e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900565630140e-01   6.0000000086048544e-01   3.9800442568452926e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900866195279e-01   6.0000000085787519e-01   4.8596305898426885e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901226474086e-01   6.0000000085475069e-01   5.7362745891046515e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901646250833e-01   6.0000000085111382e-01   6.6094683537887323e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999902125273676e-01   6.0000000084696536e-01   7.4786786451728432e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902663252094e-01   6.0000000084230798e-01   8.3433836025391952e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903259862100e-01   6.0000000083714378e-01   9.2030617702115615e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903914743271e-01   6.0000000083147609e-01   1.0057194721315309e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904627504399e-01   6.0000000082530758e-01   1.0905268301253591e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905397714162e-01   6.0000000081864180e-01   1.1746770478889369e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906224908874e-01   6.0000000081148308e-01   1.2581195417250873e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999907108590491e-01   6.0000000080383542e-01   1.3408039382827424e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999908048225516e-01   6.0000000079570392e-01   1.4226804811321286e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999909043249402e-01   6.0000000078709315e-01   1.5036998260693716e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999910093062372e-01   6.0000000077800852e-01   1.5838132422164545e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911197031310e-01   6.0000000076845572e-01   1.6629724588795993e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912354492948e-01   6.0000000075844084e-01   1.7411299367953401e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913564748821e-01   6.0000000074797011e-01   1.8182386248998951e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914827069447e-01   6.0000000073705040e-01   1.8942522532186757e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999916140696188e-01   6.0000000072568882e-01   1.9691251671285709e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917504836056e-01   6.0000000071389270e-01   2.0428123884830428e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918918669506e-01   6.0000000070166881e-01   2.1152697918160286e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920381343910e-01   6.0000000068902548e-01   2.1864539559897284e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921891975108e-01   6.0000000067597048e-01   2.2563222165771746e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923449658012e-01   6.0000000066251136e-01   2.3248327885677988e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999925053451844e-01   6.0000000064865644e-01   2.3919446278050391e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926702390751e-01   6.0000000063441361e-01   2.4576175862508008e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928395482962e-01   6.0000000061979120e-01   2.5218122984997896e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930131705983e-01   6.0000000060479686e-01   2.5844903360131645e-08   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999931910015127e-01   6.0000000058943881e-01   2.6456140851210058e-08   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999933729339152e-01   6.0000000057372482e-01   2.7051467958505916e-08   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999935588581801e-01   6.0000000055766278e-01   2.7630525445010916e-08   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999937486623502e-01   6.0000000054126035e-01   2.8192963707420237e-08   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999939422319351e-01   6.0000000052452529e-01   2.8738441347015052e-08   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999941394505687e-01   6.0000000050746505e-01   2.9266626752225254e-08   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999943401990987e-01   6.0000000049008773e-01   2.9777196396517787e-08   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999945443568172e-01   6.0000000047240076e-01   3.0269835849669889e-08   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999947518005572e-01   6.0000000045441193e-01   3.0744240745394272e-08   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999949624054307e-01   6.0000000043612955e-01   3.1200115022773713e-08   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999951760446604e-01   6.0000000041756218e-01   3.1637172476844274e-08   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999953925893437e-01   6.0000000039871948e-01   3.2055137631857699e-08   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999956119091737e-01   6.0000000037961088e-01   3.2453744446876522e-08   0.0000000000000000e+00   0.0000000000000000e+00
0048   1.8164062500000000e-01   9.9999958338718298e-01   6.0000000036024748e-01   3.2832738181200957e-08   0.0000000000000000e+00   0.0000000000000000e+00
0049   1.8554687500000000e-01   9.9999960583439373e-01   6.0000000034064060e-01   3.3191873676227019e-08   0.0000000000000000e+00   0.0000000000000000e+00
0050   1.8945312500000000e-01   9.9999962851899737e-01   6.0000000032080270e-01   3.3530918622490023e-08   0.0000000000000000e+00   0.0000000000000000e+00
0051   1.9335937500000000e-01   9.9999965142732783e-01   6.0000000030074796e-01   3.3849651193898018e-08   0.0000000000000000e+00   0.0000000000000000e+00
0052   1.9726562500000000e-01   9.9999967454561633e-01   6.0000000028049305e-01   3.4147865535682551e-08   0.0000000000000000e+00   0.0000000000000000e+00
0053   2.0117187500000000e-01   9.9999969785993814e-01   6.0000000026005718e-01   3.4425370576234493e-08   0.0000000000000000e+00   0.0000000000000000e+00
0054   2.0507812500000000e-01   9.9999972135626591e-01   6.0000000023946110e-01   3.4681990209999329e-08   0.0000000000000000e+00   0.0000000000000000e+00
0055   2.0898437500000000e-01   9.9999974502043609e-01   6.0000000021872635e-01   3.4917562019928410e-08   0.0000000000000000e+00   0.0000000000000000e+00
0056   2.1289062500000000e-01   9.9999976883820307e-01   6.0000000019787236e-01   3.5131937557148424e-08   0.0000000000000000e+00   0.0000000000000000e+00
0057   2.1679687500000000e-01   9.9999979279524331e-01   6.0000000017692179e-01   3.5324980787516714e-08   0.0000000000000000e+00   0.0000000000000000e+00
0058   2.2070312500000000e-01   9.9999981687711870e-01   6.0000000015589794e-01   3.5496580650474222e-08   0.0000000000000000e+00   0.0000000000000000e+00
0059   2.2460937500000000e-01   9.9999984106938156e-01   6.0000000013485977e-01   3.5646642411704751e-08   0.0000000000000000e+00   0.0000000000000000e+00
0060   2.2851562500000000e-01   9.9999986535747276e-01   6.0000000011381449e-01   3.5775146142909474e-08   0.0000000000000000e+00   0.0000000000000000e+00
0061   2.3242187500000000e-01   9.9999988972695519e-01   6.0000000009300991e-01   3.5882030985986598e-08   0.0000000000000000e+00   0.0000000000000000e+00
0062   2.3632812500000000e-01   9.9999991416273015e-01   6.0000000007200294e-01   3.5967477226157033e-08   0.0000000000000000e+00   0.0000000000000000e+00
0063   2.4023437500000000e-01   9.9999993865182191e-01   6.0000000005257847e-01   3.6031294890134041e-08   0.0000000000000000e+00   0.0000000000000000e+00
0064   2.4414062500000000e-01   9.9999996317457662e-01   6.0000000002982412e-01   3.6073825739203095e-08   0.0000000000000000e+00   0.0000000000000000e+00
0065   2.4804687500000000e-01   9.9999998773108334e-01   6.0000000001862586e-01   3.6095112934891905e-08   0.0000000000000000e+00   0.0000000000000000e+00
0066   2.5195312500000000e-01   1.0000000122689388e+00   5.9999999998135867e-01   3.6095117555516726e-08   0.0000000000000000e+00   0.0000000000000000e+00
0067   2.5585937500000000e-01   1.0000000368254247e+00   5.9999999997015974e-01   3.6073839822699862e-08   0.0000000000000000e+00   0.0000000000000000e+00
0068   2.5976562500000000e-01   1.0000000613481781e+00   5.9999999994740605e-01   3.6031318847042968e-08   0.0000000000000000e+00   0.0000000000000000e+00
0069   2.6367187500000000e-01   1.0000000858372797e+00   5.9999999992798159e-01   3.5967510907049464e-08   0.0000000000000000e+00   0.0000000000000000e+00
0070   2.6757812500000000e-01   1.0000001102730454e+00   5.9999999990697461e-01   3.5882075173205278e-08   0.0000000000000000e+00   0.0000000000000000e+00
0071   2.7148437500000000e-01   1.0000001346425436e+00   5.9999999988617014e-01   3.5775200575464091e-08   0.0000000000000000e+00   0.0000000000000000e+00
0072   2.7539062500000000e-01   1.0000001589306287e+00   5.9999999986512498e-01   3.5646706865944381e-08   0.0000000000000000e+00   0.0000000000000000e+00
0073   2.7929687500000000e-01   1.0000001831228920e+00   5.9999999984408636e-01   3.5496655796889334e-08   0.0000000000000000e+00   0.0000000000000000e+00
0074   2.8320312500000000e-01   1.0000002072047667e+00   5.9999999982306251e-01   3.5325065955430107e-08   0.0000000000000000e+00   0.0000000000000000e+00
0075   2.8710937500000000e-01   1.0000002311618013e+00   5.9999999980211227e-01   3.5132032932789637e-08   0.0000000000000000e+00   0.0000000000000000e+00
0076   2.9101562500000000e-01   1.0000002549795783e+00   5.9999999978125818e-01   3.4917667677786856e-08   0.0000000000000000e+00   0.0000000000000000e+00
0077   2.9492187500000000e-01   1.0000002786437376e+00   5.9999999976052321e-01   3.4682105703003633e-08   0.0000000000000000e+00   0.0000000000000000e+00
0078   2.9882812500000000e-01   1.0000003021400756e+00   5.9999999973992701e-01   3.4425495792634143e-08   0.0000000000000000e+00   0.0000000000000000e+00
0079   3.0273437500000000e-01   1.0000003254543768e+00   5.9999999971949103e-01   3.4148000065700060e-08   0.0000000000000000e+00   0.0000000000000000e+00
0080   3.0664062500000000e-01   1.0000003485726574e+00   5.9999999969923579e-01   3.3849794553258452e-08   0.0000000000000000e+00   0.0000000000000000e+00
0081   3.1054687500000000e-01   1.0000003714810306e+00   5.9999999967918094e-01   3.3531070997532048e-08   0.0000000000000000e+00   0.0000000000000000e+00
0082   3.1445312500000000e-01   1.0000003941656230e+00   5.9999999965934303e-01   3.3192034619950245e-08   0.0000000000000000e+00   0.0000000000000000e+00
0083   3.1835937500000000e-01   1.0000004166128109e+00   5.9999999963973560e-01   3.2832907283860408e-08   0.0000000000000000e+00   0.0000000000000000e+00
0084   3.2226562500000000e-01   1.0000004388090880e+00   5.9999999962037154e-01   3.2453920926169589e-08   0.0000000000000000e+00   0.0000000000000000e+00
0085   3.2617187500000000e-01   1.0000004607410586e+00   5.9999999960126227e-01   3.2055320817244328e-08   0.0000000000000000e+00   0.0000000000000000e+00
0086   3.3007812500000000e-01   1.0000004823955460e+00   5.9999999958241823e-01   3.1637361809545645e-08   0.0000000000000000e+00   0.0000000000000000e+00
0087   3.3398437500000000e-01   1.0000005037594644e+00   5.9999999956384997e-01   3.1200309906747053e-08   0.0000000000000000e+00   0.0000000000000000e+00
0088   3.3789062500000000e-01   1.0000005248199362e+00   5.9999999954556682e-01   3.0744440770870208e-08   0.0000000000000000e+00   0.0000000000000000e+00
