# Athena++ data at time=1.867519e+02  cycle=95617  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903473638085e-01   6.0000003596616303e-01  -1.8544621728823429e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903531838641e-01   6.0000003594509665e-01  -2.9814872028836246e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903648214750e-01   6.0000003590301365e-01  -5.2538842313517289e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903822686942e-01   6.0000003583985506e-01  -7.1972342237720754e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904055105515e-01   6.0000003575527883e-01  -9.2990107510595144e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904345350643e-01   6.0000003564946014e-01  -1.1382672710364958e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904693217156e-01   6.0000003552220971e-01  -1.3492781837333488e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905098494213e-01   6.0000003537357338e-01  -1.5605273375140786e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905560930391e-01   6.0000003520355527e-01  -1.7719706869367995e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906080241230e-01   6.0000003501223220e-01  -1.9830644370819270e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906656114623e-01   6.0000003479969688e-01  -2.1935982807918257e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907288199708e-01   6.0000003456606577e-01  -2.4033550947360462e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907976117919e-01   6.0000003431146887e-01  -2.6121294269664296e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908719451758e-01   6.0000003403604940e-01  -2.8197042782056247e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909517754870e-01   6.0000003373996513e-01  -3.0258577097344079e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910370541312e-01   6.0000003342339014e-01  -3.2303556904600083e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911277303266e-01   6.0000003308651551e-01  -3.4330094222922605e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912237492028e-01   6.0000003272954716e-01  -3.6336347101629403e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913250531502e-01   6.0000003235270627e-01  -3.8320583037401638e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914315805727e-01   6.0000003195622698e-01  -4.0281268781286081e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915432683373e-01   6.0000003154035619e-01  -4.2216750660603015e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999916600485461e-01   6.0000003110535316e-01  -4.4125568596286764e-10   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999917818512907e-01   6.0000003065148999e-01  -4.6006211645835853e-10   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999919086030109e-01   6.0000003017905079e-01  -4.7857402960671139e-10   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999920402278186e-01   6.0000002968833088e-01  -4.9677844930680562e-10   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999921766464572e-01   6.0000002917963724e-01  -5.1466348478575937e-10   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999923177769212e-01   6.0000002865328705e-01  -5.3221787682136588e-10   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999924635339399e-01   6.0000002810960817e-01  -5.4943036215401511e-10   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999926138299389e-01   6.0000002754893866e-01  -5.6629097982453290e-10   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999927685749279e-01   6.0000002697162680e-01  -5.8278914103739606e-10   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999929276752508e-01   6.0000002637803007e-01  -5.9891721781852151e-10   0.0000000000000000e+00   0.0000000000000000e+00
