# Athena++ data at time=1.375195e+01  cycle=7041  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903489092712e-01   6.0000003612072728e-01  -1.8755095912182976e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903547262836e-01   6.0000003609932906e-01  -3.0045346041651495e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903663571088e-01   6.0000003605656882e-01  -5.2942929710068056e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903837942306e-01   6.0000003599241725e-01  -7.2478779974796400e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904070231971e-01   6.0000003590653661e-01  -9.3582739270215956e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904360317793e-01   6.0000003579913230e-01  -1.1445702397280932e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904707999632e-01   6.0000003567003779e-01  -1.3554330606428694e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905113069543e-01   6.0000003551933034e-01  -1.5658969006668388e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905575278392e-01   6.0000003534704738e-01  -1.7758782578507966e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906094347046e-01   6.0000003515330091e-01  -1.9847901545799062e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906669966210e-01   6.0000003493821918e-01  -2.1924171019189311e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907301788515e-01   6.0000003470195440e-01  -2.3985598931085558e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907989438153e-01   6.0000003444466954e-01  -2.6030667581707069e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908732501497e-01   6.0000003416653891e-01  -2.8057684186158291e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909530532882e-01   6.0000003386774825e-01  -3.0065122646299425e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910383054025e-01   6.0000003354849529e-01  -3.2051525942338472e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911289552346e-01   6.0000003320899065e-01  -3.4015852125568335e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912249483769e-01   6.0000003284945624e-01  -3.5957138804682362e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913262272033e-01   6.0000003247012401e-01  -3.7874655976453548e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914327308070e-01   6.0000003207123520e-01  -3.9767634451231718e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915443950838e-01   6.0000003165303883e-01  -4.1635311281659255e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999916611529793e-01   6.0000003121579359e-01  -4.3476923379570428e-10   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999917829340668e-01   6.0000003075976716e-01  -4.5291723849949435e-10   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999919096649703e-01   6.0000003028523596e-01  -4.7078872035894279e-10   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999920412694698e-01   6.0000002979248657e-01  -4.8837603379773986e-10   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999921776683243e-01   6.0000002928181528e-01  -5.0566989884508044e-10   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999923187792883e-01   6.0000002875352754e-01  -5.2266162977763550e-10   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999924645171101e-01   6.0000002820793863e-01  -5.3934182892152699e-10   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999926147943863e-01   6.0000002764537419e-01  -5.5570061257368746e-10   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999927695202961e-01   6.0000002706616973e-01  -5.7172914565235699e-10   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999929286016764e-01   6.0000002647067086e-01  -5.8741641254005210e-10   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999930919426705e-01   6.0000002585923351e-01  -6.0275322063746579e-10   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999932594447916e-01   6.0000002523222362e-01  -6.1772995016928011e-10   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999934310072935e-01   6.0000002459001678e-01  -6.3233602313331825e-10   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999936065266859e-01   6.0000002393299767e-01  -6.4656336413487432e-10   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999937858972276e-01   6.0000002326156154e-01  -6.6040245296502650e-10   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999939690109008e-01   6.0000002257611196e-01  -6.7384400859184670e-10   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999941557573757e-01   6.0000002187706103e-01  -6.8687997120664918e-10   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999943460242902e-01   6.0000002116482987e-01  -6.9950210593906970e-10   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999945396968648e-01   6.0000002043984790e-01  -7.1170240101496196e-10   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999947366583919e-01   6.0000001970255190e-01  -7.2347354671240796e-10   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999949367904817e-01   6.0000001895338662e-01  -7.3480811675928252e-10   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999951399724252e-01   6.0000001819280302e-01  -7.4569935824474338e-10   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999953460818414e-01   6.0000001742126030e-01  -7.5614101949716697e-10   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999955549946018e-01   6.0000001663922353e-01  -7.6612617877708777e-10   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999957665849248e-01   6.0000001584716378e-01  -7.7564950732525616e-10   0.0000000000000000e+00   0.0000000000000000e+00
0048   1.8164062500000000e-01   9.9999959807251815e-01   6.0000001504555844e-01  -7.8470529216865692e-10   0.0000000000000000e+00   0.0000000000000000e+00
0049   1.8554687500000000e-01   9.9999961972866125e-01   6.0000001423489058e-01  -7.9328811109394772e-10   0.0000000000000000e+00   0.0000000000000000e+00
0050   1.8945312500000000e-01   9.9999964161386035e-01   6.0000001341564846e-01  -8.0139288137075384e-10   0.0000000000000000e+00   0.0000000000000000e+00
0051   1.9335937500000000e-01   9.9999966371492965e-01   6.0000001258832580e-01  -8.0901454309409104e-10   0.0000000000000000e+00   0.0000000000000000e+00
0052   1.9726562500000000e-01   9.9999968601857647e-01   6.0000001175342088e-01  -8.1614897922646197e-10   0.0000000000000000e+00   0.0000000000000000e+00
0053   2.0117187500000000e-01   9.9999970851135334e-01   6.0000001091143651e-01  -8.2279159585398114e-10   0.0000000000000000e+00   0.0000000000000000e+00
0054   2.0507812500000000e-01   9.9999973117971375e-01   6.0000001006287984e-01  -8.2893892756478795e-10   0.0000000000000000e+00   0.0000000000000000e+00
0055   2.0898437500000000e-01   9.9999975400999597e-01   6.0000000920826146e-01  -8.3458715806347131e-10   0.0000000000000000e+00   0.0000000000000000e+00
0056   2.1289062500000000e-01   9.9999977698845877e-01   6.0000000834809641e-01  -8.3973362877454350e-10   0.0000000000000000e+00   0.0000000000000000e+00
0057   2.1679687500000000e-01   9.9999980010125122e-01   6.0000000748290228e-01  -8.4437500200652706e-10   0.0000000000000000e+00   0.0000000000000000e+00
0058   2.2070312500000000e-01   9.9999982333445470e-01   6.0000000661320085e-01  -8.4850919459401317e-10   0.0000000000000000e+00   0.0000000000000000e+00
0059   2.2460937500000000e-01   9.9999984667407948e-01   6.0000000573951395e-01  -8.5213377990379519e-10   0.0000000000000000e+00   0.0000000000000000e+00
0060   2.2851562500000000e-01   9.9999987010606539e-01   6.0000000486237448e-01  -8.5524756434733188e-10   0.0000000000000000e+00   0.0000000000000000e+00
0061   2.3242187500000000e-01   9.9999989361626906e-01   6.0000000398229136e-01  -8.5784885579647004e-10   0.0000000000000000e+00   0.0000000000000000e+00
0062   2.3632812500000000e-01   9.9999991719060943e-01   6.0000000309985180e-01  -8.5993467141125984e-10   0.0000000000000000e+00   0.0000000000000000e+00
0063   2.4023437500000000e-01   9.9999994081470356e-01   6.0000000221542538e-01  -8.6152595735581172e-10   0.0000000000000000e+00   0.0000000000000000e+00
0064   2.4414062500000000e-01   9.9999996447475248e-01   6.0000000132996245e-01  -8.6254714705265539e-10   0.0000000000000000e+00   0.0000000000000000e+00
0065   2.4804687500000000e-01   9.9999998815548963e-01   6.0000000044299251e-01  -8.6322931965018501e-10   0.0000000000000000e+00   0.0000000000000000e+00
0066   2.5195312500000000e-01   1.0000000118446120e+00   5.9999999955700489e-01  -8.6323061068719121e-10   0.0000000000000000e+00   0.0000000000000000e+00
0067   2.5585937500000000e-01   1.0000000355253476e+00   5.9999999867003517e-01  -8.6255109687306385e-10   0.0000000000000000e+00   0.0000000000000000e+00
0068   2.5976562500000000e-01   1.0000000591853897e+00   5.9999999778457147e-01  -8.6153231171230799e-10   0.0000000000000000e+00   0.0000000000000000e+00
0069   2.6367187500000000e-01   1.0000000828094739e+00   5.9999999690014461e-01  -8.5994377651288211e-10   0.0000000000000000e+00   0.0000000000000000e+00
0070   2.6757812500000000e-01   1.0000001063838169e+00   5.9999999601770426e-01  -8.5786128569981197e-10   0.0000000000000000e+00   0.0000000000000000e+00
0071   2.7148437500000000e-01   1.0000001298940275e+00   5.9999999513762037e-01  -8.5526259344643330e-10   0.0000000000000000e+00   0.0000000000000000e+00
0072   2.7539062500000000e-01   1.0000001533260126e+00   5.9999999426048034e-01  -8.5215210255056122e-10   0.0000000000000000e+00   0.0000000000000000e+00
0073   2.7929687500000000e-01   1.0000001766656288e+00   5.9999999338679322e-01  -8.4853068969512184e-10   0.0000000000000000e+00   0.0000000000000000e+00
0074   2.8320312500000000e-01   1.0000001998988295e+00   5.9999999251709113e-01  -8.4439962709535994e-10   0.0000000000000000e+00   0.0000000000000000e+00
0075   2.8710937500000000e-01   1.0000002230116165e+00   5.9999999165189655e-01  -8.3976171797939951e-10   0.0000000000000000e+00   0.0000000000000000e+00
0076   2.9101562500000000e-01   1.0000002459900799e+00   5.9999999079173083e-01  -8.3461901220805565e-10   0.0000000000000000e+00   0.0000000000000000e+00
0077   2.9492187500000000e-01   1.0000002688203573e+00   5.9999998993711190e-01  -8.2897365914136249e-10   0.0000000000000000e+00   0.0000000000000000e+00
0078   2.9882812500000000e-01   1.0000002914887243e+00   5.9999998908855423e-01  -8.2282951328919471e-10   0.0000000000000000e+00   0.0000000000000000e+00
0079   3.0273437500000000e-01   1.0000003139814835e+00   5.9999998824656942e-01  -8.1618957495364420e-10   0.0000000000000000e+00   0.0000000000000000e+00
0080   3.0664062500000000e-01   1.0000003362851246e+00   5.9999998741166405e-01  -8.0905828170713885e-10   0.0000000000000000e+00   0.0000000000000000e+00
0081   3.1054687500000000e-01   1.0000003583862092e+00   5.9999998658434084e-01  -8.0143907591206184e-10   0.0000000000000000e+00   0.0000000000000000e+00
0082   3.1445312500000000e-01   1.0000003802714028e+00   5.9999998576509850e-01  -7.9333678570490638e-10   0.0000000000000000e+00   0.0000000000000000e+00
0083   3.1835937500000000e-01   1.0000004019275368e+00   5.9999998495443019e-01  -7.8475587798852592e-10   0.0000000000000000e+00   0.0000000000000000e+00
0084   3.2226562500000000e-01   1.0000004233415656e+00   5.9999998415282407e-01  -7.7570169921834818e-10   0.0000000000000000e+00   0.0000000000000000e+00
0085   3.2617187500000000e-01   1.0000004445005872e+00   5.9999998336076388e-01  -7.6617974889209286e-10   0.0000000000000000e+00   0.0000000000000000e+00
0086   3.3007812500000000e-01   1.0000004653918668e+00   5.9999998257872622e-01  -7.5619544453995100e-10   0.0000000000000000e+00   0.0000000000000000e+00
0087   3.3398437500000000e-01   1.0000004860028051e+00   5.9999998180718295e-01  -7.4575486246548778e-10   0.0000000000000000e+00   0.0000000000000000e+00
0088   3.3789062500000000e-01   1.0000005063209882e+00   5.9999998104659868e-01  -7.3486447958497586e-10   0.0000000000000000e+00   0.0000000000000000e+00
0089   3.4179687500000000e-01   1.0000005263341902e+00   5.9999998029743229e-01  -7.2353058688677613e-10   0.0000000000000000e+00   0.0000000000000000e+00
0090   3.4570312500000000e-01   1.0000005460303563e+00   5.9999997956013529e-01  -7.1176005091744013e-10   0.0000000000000000e+00   0.0000000000000000e+00
0091   3.4960937500000000e-01   1.0000005653975945e+00   5.9999997883515221e-01  -6.9956052315584526e-10   0.0000000000000000e+00   0.0000000000000000e+00
0092   3.5351562500000000e-01   1.0000005844242874e+00   5.9999997812292027e-01  -6.8693935205222425e-10   0.0000000000000000e+00   0.0000000000000000e+00
0093   3.5742187500000000e-01   1.0000006030989261e+00   5.9999997742386857e-01  -6.7390402906798519e-10   0.0000000000000000e+00   0.0000000000000000e+00
0094   3.6132812500000000e-01   1.0000006214102903e+00   5.9999997673841798e-01  -6.6046316269263763e-10   0.0000000000000000e+00   0.0000000000000000e+00
0095   3.6523437500000000e-01   1.0000006393473473e+00   5.9999997606698086e-01  -6.4662481358785838e-10   0.0000000000000000e+00   0.0000000000000000e+00
0096   3.6914062500000000e-01   1.0000006568992776e+00   5.9999997540996108e-01  -6.3239796537901182e-10   0.0000000000000000e+00   0.0000000000000000e+00
0097   3.7304687500000000e-01   1.0000006740555183e+00   5.9999997476775313e-01  -6.1779191516744177e-10   0.0000000000000000e+00   0.0000000000000000e+00
0098   3.7695312500000000e-01   1.0000006908057351e+00   5.9999997414074224e-01  -6.0281574446872646e-10   0.0000000000000000e+00   0.0000000000000000e+00
0099   3.8085937500000000e-01   1.0000007071398347e+00   5.9999997352930412e-01  -5.8747869007554338e-10   0.0000000000000000e+00   0.0000000000000000e+00
0100   3.8476562500000000e-01   1.0000007230479633e+00   5.9999997293380447e-01  -5.7179111666276574e-10   0.0000000000000000e+00   0.0000000000000000e+00
0101   3.8867187500000000e-01   1.0000007385205514e+00   5.9999997235459890e-01  -5.5576303602843927e-10   0.0000000000000000e+00   0.0000000000000000e+00
0102   3.9257812500000000e-01   1.0000007535482596e+00   5.9999997179203346e-01  -5.3940356310255436e-10   0.0000000000000000e+00   0.0000000000000000e+00
0103   3.9648437500000000e-01   1.0000007681220604e+00   5.9999997124644355e-01  -5.2272294783434555e-10   0.0000000000000000e+00   0.0000000000000000e+00
0104   4.0039062500000000e-01   1.0000007822331338e+00   5.9999997071815492e-01  -5.0573055128467864e-10   0.0000000000000000e+00   0.0000000000000000e+00
0105   4.0429687500000000e-01   1.0000007958730190e+00   5.9999997020748275e-01  -4.8843591888246301e-10   0.0000000000000000e+00   0.0000000000000000e+00
0106   4.0820312500000000e-01   1.0000008090334720e+00   5.9999996971473257e-01  -4.7084795841662420e-10   0.0000000000000000e+00   0.0000000000000000e+00
0107   4.1210937500000000e-01   1.0000008217065581e+00   5.9999996924020083e-01  -4.5297527758358430e-10   0.0000000000000000e+00   0.0000000000000000e+00
0108   4.1601562500000000e-01   1.0000008338846604e+00   5.9999996878417317e-01  -4.3482574363140936e-10   0.0000000000000000e+00   0.0000000000000000e+00
0109   4.1992187500000000e-01   1.0000008455604568e+00   5.9999996834692715e-01  -4.1640820814236901e-10   0.0000000000000000e+00   0.0000000000000000e+00
0110   4.2382812500000000e-01   1.0000008567268779e+00   5.9999996792873000e-01  -3.9772928094406566e-10   0.0000000000000000e+00   0.0000000000000000e+00
0111   4.2773437500000000e-01   1.0000008673772285e+00   5.9999996752984053e-01  -3.7879741012393121e-10   0.0000000000000000e+00   0.0000000000000000e+00
0112   4.3164062500000000e-01   1.0000008775050959e+00   5.9999996715050763e-01  -3.5961996176935786e-10   0.0000000000000000e+00   0.0000000000000000e+00
0113   4.3554687500000000e-01   1.0000008871044184e+00   5.9999996679097256e-01  -3.4020466226779578e-10   0.0000000000000000e+00   0.0000000000000000e+00
0114   4.3945312500000000e-01   1.0000008961694105e+00   5.9999996645146736e-01  -3.2055903225992681e-10   0.0000000000000000e+00   0.0000000000000000e+00
0115   4.4335937500000000e-01   1.0000009046945979e+00   5.9999996613221351e-01  -3.0069187294711386e-10   0.0000000000000000e+00   0.0000000000000000e+00
0116   4.4726562500000000e-01   1.0000009126749132e+00   5.9999996583342208e-01  -2.8061516532371235e-10   0.0000000000000000e+00   0.0000000000000000e+00
0117   4.5117187500000000e-01   1.0000009201055555e+00   5.9999996555529045e-01  -2.6034165067364618e-10   0.0000000000000000e+00   0.0000000000000000e+00
0118   4.5507812500000000e-01   1.0000009269820380e+00   5.9999996529800492e-01  -2.3988848650633587e-10   0.0000000000000000e+00   0.0000000000000000e+00
0119   4.5898437500000000e-01   1.0000009333002695e+00   5.9999996506173969e-01  -2.1927092051943383e-10   0.0000000000000000e+00   0.0000000000000000e+00
0120   4.6289062500000000e-01   1.0000009390564486e+00   5.9999996484665741e-01  -1.9850542990838365e-10   0.0000000000000000e+00   0.0000000000000000e+00
0121   4.6679687500000000e-01   1.0000009442471411e+00   5.9999996465291028e-01  -1.7761170794586095e-10   0.0000000000000000e+00   0.0000000000000000e+00
0122   4.7070312500000000e-01   1.0000009488692223e+00   5.9999996448062698e-01  -1.5661096425503067e-10   0.0000000000000000e+00   0.0000000000000000e+00
0123   4.7460937500000000e-01   1.0000009529199134e+00   5.9999996432991920e-01  -1.3556192972682984e-10   0.0000000000000000e+00   0.0000000000000000e+00
0124   4.7851562500000000e-01   1.0000009563967445e+00   5.9999996420082402e-01  -1.1447306221482135e-10   0.0000000000000000e+00   0.0000000000000000e+00
0125   4.8242187500000000e-01   1.0000009592975894e+00   5.9999996409341982e-01  -9.3595917252815159e-11   0.0000000000000000e+00   0.0000000000000000e+00
0126   4.8632812500000000e-01   1.0000009616204903e+00   5.9999996400753908e-01  -7.2489117535096534e-11   0.0000000000000000e+00   0.0000000000000000e+00
0127   4.9023437500000000e-01   1.0000009633641982e+00   5.9999996394338762e-01  -5.2949991892706949e-11   0.0000000000000000e+00   0.0000000000000000e+00
0128   4.9414062500000000e-01   1.0000009645272872e+00   5.9999996390062726e-01  -3.0049373695057266e-11   0.0000000000000000e+00   0.0000000000000000e+00
0129   4.9804687500000000e-01   1.0000009651089881e+00   5.9999996387922905e-01  -1.8755775103079660e-11   0.0000000000000000e+00   0.0000000000000000e+00
0130   5.0195312500000000e-01   1.0000009651089736e+00   5.9999996387922927e-01   1.8757004543185896e-11   0.0000000000000000e+00   0.0000000000000000e+00
