# Athena++ data at time=1.915019e+02  cycle=98049  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899788916291e-01   5.9999999911890545e-01  -4.4128371489863223e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899849292007e-01   5.9999999911959601e-01  -1.3248508297226753e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899969980743e-01   5.9999999912063651e-01  -2.2069116649566901e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900150930687e-01   5.9999999912225566e-01  -3.0879456149942274e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900392019014e-01   5.9999999912437818e-01  -3.9670044404171836e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900693110788e-01   5.9999999912702529e-01  -4.8437223926009325e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901054019413e-01   5.9999999913019353e-01  -5.7175158206457753e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901474528563e-01   5.9999999913388036e-01  -6.5878795963019092e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901954386983e-01   5.9999999913808455e-01  -7.4542841553760078e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902493301784e-01   5.9999999914280389e-01  -8.3162118406855513e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903090951470e-01   5.9999999914803614e-01  -9.1731439567382241e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903746974295e-01   5.9999999915377789e-01  -1.0024566603074728e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904460976607e-01   5.9999999916002611e-01  -1.0869967754281819e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905232527531e-01   5.9999999916677715e-01  -1.1708840191197306e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906061164134e-01   5.9999999917402758e-01  -1.2540679777328971e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906946382056e-01   5.9999999918177338e-01  -1.3364986755380827e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907887655404e-01   5.9999999919001024e-01  -1.4181266077697973e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908884412847e-01   5.9999999919873381e-01  -1.4989026733554869e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909936057074e-01   5.9999999920794000e-01  -1.5787783053932228e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911041947465e-01   5.9999999921762404e-01  -1.6577054380150727e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912201427543e-01   5.9999999922778047e-01  -1.7356365816206233e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913413792585e-01   5.9999999923840452e-01  -1.8125247159043007e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914678314739e-01   5.9999999924949077e-01  -1.8883235297238936e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915994229915e-01   5.9999999926103398e-01  -1.9629871472210389e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917360749146e-01   5.9999999927302838e-01  -2.0364705063147702e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918777049079e-01   5.9999999928546821e-01  -2.1087290595543170e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920242275908e-01   5.9999999929834746e-01  -2.1797190603182764e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921755545251e-01   5.9999999931165959e-01  -2.2493973241536028e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923315945927e-01   5.9999999932539827e-01  -2.3177215568653364e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924922542416e-01   5.9999999933955628e-01  -2.3846500236564349e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926574362830e-01   5.9999999935412729e-01  -2.4501418819148861e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928270414828e-01   5.9999999936910353e-01  -2.5141570078295431e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930009673454e-01   5.9999999938447723e-01  -2.5766561737336265e-08   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999931791096086e-01   5.9999999940024096e-01  -2.6376009242139301e-08   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999933613605807e-01   5.9999999941638571e-01  -2.6969537023852442e-08   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999935476107049e-01   5.9999999943290261e-01  -2.7546778724128351e-08   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999937377474357e-01   5.9999999944978277e-01  -2.8107376271218953e-08   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999939316567599e-01   5.9999999946701599e-01  -2.8650982203223623e-08   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999941292220063e-01   5.9999999948459204e-01  -2.9177258644365042e-08   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999943303232997e-01   5.9999999950249983e-01  -2.9685877554129539e-08   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999945348399721e-01   5.9999999952072802e-01  -3.0176521243467864e-08   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999947426491087e-01   5.9999999953926453e-01  -3.0648883791548614e-08   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999949536251576e-01   5.9999999955809635e-01  -3.1102669302271490e-08   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999951676411203e-01   5.9999999957721040e-01  -3.1537594302796171e-08   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999953845681167e-01   5.9999999959659156e-01  -3.1953387131069259e-08   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999956042752580e-01   5.9999999961622519e-01  -3.2349788038034758e-08   0.0000000000000000e+00   0.0000000000000000e+00
0048   1.8164062500000000e-01   9.9999958266303990e-01   5.9999999963609529e-01  -3.2726551122298486e-08   0.0000000000000000e+00   0.0000000000000000e+00
0049   1.8554687500000000e-01   9.9999960514993269e-01   5.9999999965618545e-01  -3.3083442359933642e-08   0.0000000000000000e+00   0.0000000000000000e+00
0050   1.8945312500000000e-01   9.9999962787468055e-01   5.9999999967647877e-01  -3.3420240994415755e-08   0.0000000000000000e+00   0.0000000000000000e+00
0051   1.9335937500000000e-01   9.9999965082354869e-01   5.9999999969695728e-01  -3.3736740635679390e-08   0.0000000000000000e+00   0.0000000000000000e+00
0052   1.9726562500000000e-01   9.9999967398272704e-01   5.9999999971760098e-01  -3.4032751074298105e-08   0.0000000000000000e+00   0.0000000000000000e+00
0053   2.0117187500000000e-01   9.9999969733826610e-01   5.9999999973838747e-01  -3.4308098202942884e-08   0.0000000000000000e+00   0.0000000000000000e+00
0054   2.0507812500000000e-01   9.9999972087608369e-01   5.9999999975929408e-01  -3.4562624727621620e-08   0.0000000000000000e+00   0.0000000000000000e+00
0055   2.0898437500000000e-01   9.9999974458199592e-01   5.9999999978029894e-01  -3.4796187719636372e-08   0.0000000000000000e+00   0.0000000000000000e+00
0056   2.1289062500000000e-01   9.9999976844170901e-01   5.9999999980138241e-01  -3.5008657665301392e-08   0.0000000000000000e+00   0.0000000000000000e+00
0057   2.1679687500000000e-01   9.9999979244086523e-01   5.9999999982252239e-01  -3.5199917635003515e-08   0.0000000000000000e+00   0.0000000000000000e+00
0058   2.2070312500000000e-01   9.9999981656490267e-01   5.9999999984369845e-01  -3.5369875834775687e-08   0.0000000000000000e+00   0.0000000000000000e+00
