# Athena++ data at time=1.022519e+02  cycle=52353  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999896273124778e-01   5.9999996396097055e-01   1.8562210152933744e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999896335549432e-01   5.9999996398213329e-01   2.9750242230834106e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999896460362103e-01   5.9999996402441458e-01   5.2445613285803992e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999896647494946e-01   5.9999996408786804e-01   7.1835605207016150e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999896896868934e-01   5.9999996417283485e-01   9.2815782379611850e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999897208324573e-01   5.9999996427913549e-01   1.1361176675892470e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999897581698571e-01   5.9999996440695658e-01   1.3466824152724071e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999898016767907e-01   5.9999996455624760e-01   1.5574100524383772e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999898513281171e-01   5.9999996472699924e-01   1.7682443887172851e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999899070937914e-01   5.9999996491912866e-01   1.9786063111548657e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999899689404392e-01   5.9999996513253795e-01   2.1882787853078005e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999900368309191e-01   5.9999996536710298e-01   2.3970247688602827e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999901107245925e-01   5.9999996562268809e-01   2.6046406277794540e-10   0.0000000000000000e+00   0.0000000000000000e+00
