# Athena++ data at time=5.725192e+01  cycle=29313  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999896269108557e-01   5.9999996392081389e-01   1.8604428274808456e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999896331542615e-01   5.9999996394205346e-01   2.9784241711621056e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999896456370208e-01   5.9999996398449207e-01   5.2507791038294733e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999896643524633e-01   5.9999996404817668e-01   7.1909492243057566e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999896892930007e-01   5.9999996413344969e-01   9.2898171389071711e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999897204424193e-01   5.9999996424012514e-01   1.1369196130372569e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999897577841923e-01   5.9999996436838654e-01   1.3473502261360033e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999898012960076e-01   5.9999996451817683e-01   1.5578069412198464e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999898509529073e-01   5.9999996468948136e-01   1.7682231272661725e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999899067245390e-01   5.9999996488220997e-01   1.9780043875725757e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999899685776306e-01   5.9999996509625719e-01   2.1869333062830302e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999900364747740e-01   5.9999996533149214e-01   2.3947709695062994e-10   0.0000000000000000e+00   0.0000000000000000e+00
