# Athena++ data at time=1.857519e+02  cycle=95105  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903473723117e-01   6.0000003596701368e-01  -1.8544232528814974e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903531923706e-01   6.0000003594594653e-01  -2.9812810281151948e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903648299426e-01   6.0000003590386153e-01  -5.2535406109646795e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903822771397e-01   6.0000003584069994e-01  -7.1967606131618083e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904055189559e-01   6.0000003575611971e-01  -9.2984257854576932e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904345434298e-01   6.0000003565029625e-01  -1.1381957770744545e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904693300112e-01   6.0000003552303982e-01  -1.3491951837061908e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905098576403e-01   6.0000003537439672e-01  -1.5604324601603289e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905561011881e-01   6.0000003520437117e-01  -1.7718635611943989e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906080322087e-01   6.0000003501303978e-01  -1.9829454372014702e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906656194504e-01   6.0000003480049535e-01  -2.1934666635451793e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907288278433e-01   6.0000003456685469e-01  -2.4032067640656729e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907976195734e-01   6.0000003431224735e-01  -2.6119655028230617e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908719528463e-01   6.0000003403681690e-01  -2.8195262532900246e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909517830576e-01   6.0000003374072097e-01  -3.0256544099587182e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910370615663e-01   6.0000003342413399e-01  -3.2301360600686749e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911277376519e-01   6.0000003308724681e-01  -3.4327693661793304e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912237563882e-01   6.0000003273026581e-01  -3.6333712510827083e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913250602057e-01   6.0000003235341193e-01  -3.8317762883525670e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914315875038e-01   6.0000003195691942e-01  -4.0278188588538564e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915432751185e-01   6.0000003154103509e-01  -4.2213432820115077e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999916600551941e-01   6.0000003110601863e-01  -4.4121972166063978e-10   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999917818578010e-01   6.0000003065214191e-01  -4.6002385099595546e-10   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999919086093891e-01   6.0000003017968861e-01  -4.7853279280814523e-10   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999920402340525e-01   6.0000002968895494e-01  -4.9673442789681439e-10   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999921766525524e-01   6.0000002918024731e-01  -5.1461694001744384e-10   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999923177828665e-01   6.0000002865388324e-01  -5.3216821308038361e-10   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999924635397530e-01   6.0000002811019038e-01  -5.4937810151666826e-10   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999926138356232e-01   6.0000002754950710e-01  -5.6623556396425799e-10   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999927685804746e-01   6.0000002697218124e-01  -5.8273179992223289e-10   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999929276806454e-01   6.0000002637857064e-01  -5.9885694608281972e-10   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999930910408785e-01   6.0000002576904132e-01  -6.1460221709722294e-10   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999932585622453e-01   6.0000002514396933e-01  -6.2995955542597904e-10   0.0000000000000000e+00   0.0000000000000000e+00
