# Athena++ data at time=1.412519e+02  cycle=72321  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999896276517863e-01   5.9999996399489219e-01   1.8559547470367074e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999896338936600e-01   5.9999996401600653e-01   2.9799702358403994e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999896463739069e-01   5.9999996405818712e-01   5.2520560063381147e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999896650857489e-01   5.9999996412149093e-01   7.1944013035947559e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999896900211271e-01   5.9999996420626023e-01   9.2955083470249742e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999897211642996e-01   5.9999996431231661e-01   1.1378405091128039e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999897584987885e-01   5.9999996443984960e-01   1.3487600919813865e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999898020024325e-01   5.9999996458881066e-01   1.5598843415620239e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999898516500263e-01   5.9999996475919370e-01   1.7711704873867105e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999899074116216e-01   5.9999996495091912e-01   1.9820491106818860e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999899692540128e-01   5.9999996516389220e-01   2.1923087730382074e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999900371398398e-01   5.9999996539799294e-01   2.4017213811388001e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999901110286349e-01   5.9999996565308900e-01   2.6100862889769463e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999901908756050e-01   5.9999996592903371e-01   2.8171763970253837e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999902766329973e-01   5.9999996622566620e-01   3.0227602313436768e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999903682488733e-01   5.9999996654280929e-01   3.2266213909347335e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999904656682870e-01   5.9999996688026946e-01   3.4285574786703505e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999905688325541e-01   5.9999996723783700e-01   3.6283883187129546e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999906776794389e-01   5.9999996761528829e-01   3.8259473794623611e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999907921426501e-01   5.9999996801238675e-01   4.0210798714573633e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999909121540276e-01   5.9999996842888315e-01   4.2136285179826259e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999910376405077e-01   5.9999996886451556e-01   4.4034520761433227e-10   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999911685267984e-01   5.9999996931901034e-01   4.5904121541806890e-10   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999913047336197e-01   5.9999996979208203e-01   4.7743797362303300e-10   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999914461790929e-01   5.9999997028343366e-01   4.9552349613572034e-10   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999915927778571e-01   5.9999997079275769e-01   5.1328694689872954e-10   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999917444416397e-01   5.9999997131973526e-01   5.3071767795016135e-10   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999919010783422e-01   5.9999997186403831e-01   5.4780523166307603e-10   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999920625939343e-01   5.9999997242532854e-01   5.6454090310478611e-10   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999922288913168e-01   5.9999997300325791e-01   5.8091441710467611e-10   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999923998696894e-01   5.9999997359746926e-01   5.9691842410871191e-10   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999925754263586e-01   5.9999997420759643e-01   6.1254404955347300e-10   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999927554551848e-01   5.9999997483326406e-01   6.2778396368978795e-10   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999929398480780e-01   5.9999997547408945e-01   6.4263015569902030e-10   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999931284934285e-01   5.9999997612968070e-01   6.5707598671889607e-10   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999933212779646e-01   5.9999997679963812e-01   6.7111391554617789e-10   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999935180851729e-01   5.9999997748355438e-01   6.8473780101104619e-10   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999937187967458e-01   5.9999997818101403e-01   6.9794050421215125e-10   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999939232918356e-01   5.9999997889159462e-01   7.1071599266144517e-10   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999941314469298e-01   5.9999997961486640e-01   7.2305853230787408e-10   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999943431364258e-01   5.9999998035039270e-01   7.3496142621312287e-10   0.0000000000000000e+00   0.0000000000000000e+00
