# Athena++ data at time=1.465019e+02  cycle=75009  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899789365110e-01   5.9999999912339896e-01  -4.4171513301872975e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899849741414e-01   5.9999999912408875e-01  -1.3261434072129225e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899970429629e-01   5.9999999912512691e-01  -2.2090629449528189e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900151379195e-01   5.9999999912674273e-01  -3.0909525816756585e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900392467456e-01   5.9999999912886126e-01  -3.9708619185150660e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900693558141e-01   5.9999999913150259e-01  -4.8484239035951272e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901054465989e-01   5.9999999913466362e-01  -5.7230539183337113e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901474974173e-01   5.9999999913834179e-01  -6.5942455313940187e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901954831250e-01   5.9999999914253566e-01  -7.4614686206426878e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902493745429e-01   5.9999999914724278e-01  -8.3242036297318749e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903091393649e-01   5.9999999915246016e-01  -9.1819317895386903e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903747414909e-01   5.9999999915818492e-01  -1.0034137672989491e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904461415723e-01   5.9999999916441304e-01  -1.0880309702610292e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905232963870e-01   5.9999999917114089e-01  -1.1719939579683135e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906061597432e-01   5.9999999917836477e-01  -1.2552523429362783e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906946813477e-01   5.9999999918608027e-01  -1.3377561197156136e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907888081796e-01   5.9999999919428304e-01  -1.4194557426436583e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908884836408e-01   5.9999999920296843e-01  -1.5003021926939771e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909936476739e-01   5.9999999921213154e-01  -1.5802469067727301e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911042362521e-01   5.9999999922176717e-01  -1.6592419085075918e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912201836982e-01   5.9999999923187031e-01  -1.7372396972020079e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913414195363e-01   5.9999999924243552e-01  -1.8141934053788151e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914678711055e-01   5.9999999925345704e-01  -1.8900567629557545e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915994619692e-01   5.9999999926492986e-01  -1.9647840878821472e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917361130986e-01   5.9999999927684800e-01  -2.0383303181532239e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918777422292e-01   5.9999999928920544e-01  -2.1106511969886885e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920242641704e-01   5.9999999930199677e-01  -2.1817028735245875e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921755900234e-01   5.9999999931521497e-01  -2.2514424800548724e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923316291350e-01   5.9999999932885395e-01  -2.3198276777486280e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924922877759e-01   5.9999999934290715e-01  -2.3868169367855960e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926574686759e-01   5.9999999935736792e-01  -2.4523695524686056e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928270726812e-01   5.9999999937222914e-01  -2.5164454345835613e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930009973970e-01   5.9999999938748383e-01  -2.5790055082778928e-08   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999931791384633e-01   5.9999999940312410e-01  -2.6400113703603212e-08   0.0000000000000000e+00   0.0000000000000000e+00
