# Athena++ data at time=1.770019e+02  cycle=90625  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899964980976e-01   6.0000000087955674e-01   4.4139698945157618e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999900025219068e-01   6.0000000087886718e-01   1.3251877469845256e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999900145699727e-01   6.0000000087782868e-01   2.2074717883463538e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900326325919e-01   6.0000000087621230e-01   3.0887278985610359e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900566990307e-01   6.0000000087409300e-01   3.9680077684289624e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900867553038e-01   6.0000000087145011e-01   4.8449448799897933e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901227827714e-01   6.0000000086828698e-01   5.7189561400888905e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901647600298e-01   6.0000000086460570e-01   6.5895355505855973e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999902126618745e-01   6.0000000086040728e-01   7.4561541599255480e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902664590912e-01   6.0000000085569472e-01   8.3182935748818432e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903261194811e-01   6.0000000085047034e-01   9.1754353601972345e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903916069999e-01   6.0000000084473715e-01   1.0027065227069863e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904628823455e-01   6.0000000083849836e-01   1.0872671929518085e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905399025169e-01   6.0000000083175775e-01   1.1711747313651153e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906226212631e-01   6.0000000082451888e-01   1.2543788041257001e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999907109883746e-01   6.0000000081678595e-01   1.3368294069751099e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999908049510433e-01   6.0000000080856308e-01   1.4184770370805194e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999909044525437e-01   6.0000000079985472e-01   1.4992726634419716e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999910094329769e-01   6.0000000079066551e-01   1.5791676821034478e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911198285518e-01   6.0000000078100024e-01   1.6581140685090802e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912355736020e-01   6.0000000077086391e-01   1.7360643208975318e-08   0.0000000000000000e+00   0.0000000000000000e+00
