# Athena++ data at time=9.425191e+01  cycle=48257  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999896272420374e-01   5.9999996395392974e-01   1.8565659570618695e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999896334846960e-01   5.9999996397510402e-01   2.9747066682154920e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999896459661541e-01   5.9999996401740907e-01   5.2441810598291976e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999896646797792e-01   5.9999996408089762e-01   7.1828716156360576e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999896896176488e-01   5.9999996416591139e-01   9.2806327959632656e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999897207637678e-01   5.9999996427226887e-01   1.1359847955816041e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999897581018737e-01   5.9999996440015690e-01   1.3465045005449725e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999898016095323e-01   5.9999996454952431e-01   1.5571725548067316e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999898512617424e-01   5.9999996472036077e-01   1.7679260603460092e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999899070283194e-01   5.9999996491258323e-01   1.9781888831012402e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999899688759941e-01   5.9999996512609199e-01   2.1877372810067449e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999900367674965e-01   5.9999996536076272e-01   2.3963397985604594e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999901106622735e-01   5.9999996561645819e-01   2.6037901922697073e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999901905155208e-01   5.9999996589302762e-01   2.8098635889215069e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999902762793624e-01   5.9999996619030482e-01   3.0143277604869277e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999903679019309e-01   5.9999996650810794e-01   3.2169681598588391e-10   0.0000000000000000e+00   0.0000000000000000e+00
