# Athena++ data at time=1.817519e+02  cycle=93057  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903474063634e-01   6.0000003597041940e-01  -1.8542862000593517e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903532263823e-01   6.0000003594934825e-01  -2.9804339733573229e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903648638933e-01   6.0000003590725515e-01  -5.2522145583378711e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903823109570e-01   6.0000003584408157e-01  -7.1948810679457651e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904055526034e-01   6.0000003575948535e-01  -9.2960486606709053e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904345769108e-01   6.0000003565364235e-01  -1.1379131534495429e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904693632125e-01   6.0000003552636272e-01  -1.3488650454434126e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905098906072e-01   6.0000003537769286e-01  -1.5600585380292126e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905561338309e-01   6.0000003520763689e-01  -1.7714466062972138e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906080645329e-01   6.0000003501627186e-01  -1.9824765149109763e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906656513837e-01   6.0000003480369102e-01  -2.1929416832749575e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907288594092e-01   6.0000003457001094e-01  -2.4026227536823088e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907976507130e-01   6.0000003431536197e-01  -2.6113168830587510e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908719835429e-01   6.0000003403988755e-01  -2.8188093084356579e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909518132779e-01   6.0000003374374544e-01  -3.0248654250667122e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910370913436e-01   6.0000003342711050e-01  -3.2292679679235199e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911277669062e-01   6.0000003309017347e-01  -3.4318203161293653e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912237851485e-01   6.0000003273314129e-01  -3.6323367853103151e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913250884287e-01   6.0000003235623511e-01  -3.8306489693076927e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914316152394e-01   6.0000003195968954e-01  -4.0265949752949376e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915433022901e-01   6.0000003154375103e-01  -4.2200221038781485e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999916600818062e-01   6.0000003110867961e-01  -4.4107709359414821e-10   0.0000000000000000e+00   0.0000000000000000e+00
