# Athena++ data at time=1.655019e+02  cycle=84737  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899789175761e-01   5.9999999912150459e-01  -4.4153196469541585e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899849551810e-01   5.9999999912219470e-01  -1.3255934925801490e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899970239781e-01   5.9999999912323398e-01  -2.2081478851576338e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900151190280e-01   5.9999999912485125e-01  -3.0896734935895868e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900392278340e-01   5.9999999912697144e-01  -3.9692212596323620e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900693369748e-01   5.9999999912961532e-01  -4.8464243919039355e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901054276841e-01   5.9999999913277913e-01  -5.7206985322036834e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901474786346e-01   5.9999999913646074e-01  -6.5915385527822573e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901954643766e-01   5.9999999914065882e-01  -7.4584138840575290e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902493558290e-01   5.9999999914537072e-01  -8.3208064222862376e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903091206921e-01   5.9999999915059410e-01  -9.1781966528567495e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903747229113e-01   5.9999999915632529e-01  -1.0030070638558985e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904461230049e-01   5.9999999916256130e-01  -1.0875916652528450e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905232779462e-01   5.9999999916929847e-01  -1.1715225948612556e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906061414323e-01   5.9999999917653302e-01  -1.2547495173185877e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906946631423e-01   5.9999999918426028e-01  -1.3372224494931316e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907887901784e-01   5.9999999919247671e-01  -1.4188918717657372e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908884657618e-01   5.9999999920117719e-01  -1.4997086980142762e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909936299070e-01   5.9999999921035752e-01  -1.5796243837379597e-08   0.0000000000000000e+00   0.0000000000000000e+00
