# Athena++ data at time=1.925019e+02  cycle=98561  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899788906277e-01   5.9999999911880553e-01  -4.4127438032420262e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899849282103e-01   5.9999999911949597e-01  -1.3248225652165635e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899969970696e-01   5.9999999912053648e-01  -2.2068646940089953e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900150920695e-01   5.9999999912215574e-01  -3.0878798257952682e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900392009033e-01   5.9999999912427848e-01  -3.9669197583822555e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900693100852e-01   5.9999999912692559e-01  -4.8436194137345636e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901054009366e-01   5.9999999913009383e-01  -5.7173944330703467e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901474518482e-01   5.9999999913378077e-01  -6.5877399116554834e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901954377213e-01   5.9999999913798552e-01  -7.4541266950907649e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902493291903e-01   5.9999999914270563e-01  -8.3160365300809605e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903090941811e-01   5.9999999914793811e-01  -9.1729511309282316e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903746964491e-01   5.9999999915368030e-01  -1.0024356038316558e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904460966760e-01   5.9999999915992863e-01  -1.0869740158208937e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905232517772e-01   5.9999999916668012e-01  -1.1708595898865766e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906061154453e-01   5.9999999917393110e-01  -1.2540418937496755e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906946372408e-01   5.9999999918167768e-01  -1.3364709814833609e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907887645989e-01   5.9999999918991553e-01  -1.4180973073388671e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908884403610e-01   5.9999999919864022e-01  -1.4988718037720345e-08   0.0000000000000000e+00   0.0000000000000000e+00
