# Athena++ data at time=1.222519e+02  cycle=62593  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999896274872491e-01   5.9999996397843924e-01   1.8558187908507962e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999896337293792e-01   5.9999996399957567e-01   2.9769544745063426e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999896462100357e-01   5.9999996404180278e-01   5.2474121501265320e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999896649225417e-01   5.9999996410517553e-01   7.1877604392537010e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999896898588980e-01   5.9999996419003621e-01   9.2870603398849008e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999897210031752e-01   5.9999996429620561e-01   1.1368075260380025e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999897583390251e-01   5.9999996442387205e-01   1.3475299641281082e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999898018441924e-01   5.9999996457298621e-01   1.5584458674913558e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999898514934737e-01   5.9999996474354067e-01   1.7694983046459024e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999899072569498e-01   5.9999996493545460e-01   1.9801185982007261e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999899691013594e-01   5.9999996514863108e-01   2.1900889725266816e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999900369894201e-01   5.9999996538294942e-01   2.3991809580463578e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999901108804712e-01   5.9999996563827496e-01   2.6071890618146221e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999901907298483e-01   5.9999996591445959e-01   2.8138869257701735e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999902764897064e-01   5.9999996621134077e-01   3.0190479156055641e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999903681081725e-01   5.9999996652873988e-01   3.2224451950962178e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999904655302252e-01   5.9999996686646162e-01   3.4238875403006893e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999905686970625e-01   5.9999996722429494e-01   3.6231903011549490e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999906775466940e-01   5.9999996760201502e-01   3.8201962565243222e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999907920126030e-01   5.9999996799938360e-01   4.0147535939606779e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999909120266761e-01   5.9999996841615044e-01   4.2067042882250468e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999910375159462e-01   5.9999996885205276e-01   4.3959145442189391e-10   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999911684048348e-01   5.9999996930681598e-01   4.5822444766269149e-10   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999913046143274e-01   5.9999996978015435e-01   4.7655781058515193e-10   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999914460624828e-01   5.9999997027176966e-01   4.9457963128469035e-10   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999915926638805e-01   5.9999997078135414e-01   5.1227929692138006e-10   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999917443301500e-01   5.9999997130858984e-01   5.2964712787234936e-10   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999919009694260e-01   5.9999997185314735e-01   5.4667277797150272e-10   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999920624875938e-01   5.9999997241468905e-01   5.6334761649695873e-10   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999922287873655e-01   5.9999997299286711e-01   5.7966267193631571e-10   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999923997682583e-01   5.9999997358732471e-01   5.9561007286495781e-10   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999925753273178e-01   5.9999997419769591e-01   6.1118146601806780e-10   0.0000000000000000e+00   0.0000000000000000e+00
