# Athena++ data at time=1.560019e+02  cycle=79873  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899964771632e-01   6.0000000087746874e-01   4.4160131487285057e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999900025010380e-01   6.0000000087677952e-01   1.3258011332287022e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999900145490728e-01   6.0000000087574201e-01   2.2084927814912338e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900326117530e-01   6.0000000087412697e-01   3.0901550074826246e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900566781952e-01   6.0000000087200955e-01   3.9698384209344192e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900867344760e-01   6.0000000086936889e-01   4.8471767643477550e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901227619759e-01   6.0000000086620886e-01   5.7215851185789431e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901647392864e-01   6.0000000086253114e-01   6.5925580439188176e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999902126411400e-01   6.0000000085833738e-01   7.4595651726716671e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902664383766e-01   6.0000000085363037e-01   8.3220880366861599e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903260988832e-01   6.0000000084841243e-01   9.1796075296878173e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903915864985e-01   6.0000000084268701e-01   1.0031608915395801e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904628619918e-01   6.0000000083645733e-01   1.0877581021933273e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905398822542e-01   6.0000000082972704e-01   1.1717014726354452e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906226010948e-01   6.0000000082250005e-01   1.2549407435163208e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999907109683350e-01   6.0000000081478044e-01   1.3374258695563504e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999908049310737e-01   6.0000000080657290e-01   1.4191073851391777e-08   0.0000000000000000e+00   0.0000000000000000e+00
