# Athena++ data at time=4.800193e+01  cycle=24577  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899963692607e-01   6.0000000086669292e-01   4.4266569222110486e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999900023934585e-01   6.0000000086600958e-01   1.3289864796620407e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999900144415843e-01   6.0000000086498340e-01   2.2137977881821596e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900325041657e-01   6.0000000086338467e-01   3.0975740069505544e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900565710631e-01   6.0000000086128935e-01   3.9793641403459931e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900866275426e-01   6.0000000085867555e-01   4.8587991349847251e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901226553678e-01   6.0000000085554672e-01   5.7352914242197722e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901646329659e-01   6.0000000085190497e-01   6.6083329955967213e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999902125352746e-01   6.0000000084775107e-01   7.4773909458567791e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902663329832e-01   6.0000000084308758e-01   8.3419432654170672e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903259939493e-01   6.0000000083791716e-01   9.2014688713173796e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903914819643e-01   6.0000000083224225e-01   1.0055449821165811e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904627580261e-01   6.0000000082606675e-01   1.0903371625218678e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905397789379e-01   6.0000000081939375e-01   1.1744723332912712e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906224983670e-01   6.0000000081222771e-01   1.2578997952499051e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999907108663832e-01   6.0000000080457283e-01   1.3405693538898922e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999908048298392e-01   6.0000000079643401e-01   1.4224312043639251e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999909043321122e-01   6.0000000078781601e-01   1.5034361328784825e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999910093134425e-01   6.0000000077872484e-01   1.5835353564121418e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911197102653e-01   6.0000000076916560e-01   1.6626807272299707e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912354563147e-01   6.0000000075914461e-01   1.7408247433387579e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913564818288e-01   6.0000000074866844e-01   1.8179204282005788e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914827138658e-01   6.0000000073774340e-01   1.8939215602874583e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999916140764855e-01   6.0000000072637671e-01   1.9687824812645647e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917504904434e-01   6.0000000071457560e-01   2.0424583433943547e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918918737540e-01   6.0000000070234694e-01   2.1149050324009080e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920381411200e-01   6.0000000068969872e-01   2.1860790936293960e-08   0.0000000000000000e+00   0.0000000000000000e+00
