# Athena++ data at time=1.037519e+02  cycle=53121  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903480792307e-01   6.0000003603771368e-01  -1.8548826348104040e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903538984314e-01   6.0000003601655338e-01  -2.9709682316666553e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903655341194e-01   6.0000003597427576e-01  -5.2377463318666866e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903829783987e-01   6.0000003591082818e-01  -7.1740881056253646e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904062165201e-01   6.0000003582586914e-01  -9.2695127253624069e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904352361935e-01   6.0000003571957850e-01  -1.1346558999406715e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904700172826e-01   6.0000003559176929e-01  -1.3449736684449375e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905105385645e-01   6.0000003544249225e-01  -1.5554616076933740e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905567750291e-01   6.0000003527175638e-01  -1.7660622767435403e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906086982915e-01   6.0000003507964383e-01  -1.9762020923237548e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906662769544e-01   6.0000003486625275e-01  -2.1856517631008288e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907294763413e-01   6.0000003463170681e-01  -2.3941874758658466e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907982585512e-01   6.0000003437614191e-01  -2.6016026770751890e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908725817677e-01   6.0000003409970781e-01  -2.8076658536357120e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909524014385e-01   6.0000003380256917e-01  -3.0121547101046538e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910376693479e-01   6.0000003348490671e-01  -3.2148501334293593e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911283343168e-01   6.0000003314691741e-01  -3.4155573801495916e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912243418554e-01   6.0000003278881386e-01  -3.6141053101503067e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913256343198e-01   6.0000003241082245e-01  -3.8103341004444324e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914321501981e-01   6.0000003201318253e-01  -4.0040949119226543e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915438261988e-01   6.0000003159614601e-01  -4.1952469810527277e-10   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999916605947747e-01   6.0000003115997624e-01  -4.3836513932442553e-10   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999917823857820e-01   6.0000003070494878e-01  -4.5691850106386469e-10   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999919091260392e-01   6.0000003023135051e-01  -4.7517291040662499e-10   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999920407393172e-01   6.0000002973947952e-01  -4.9311751624252241e-10   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999921771466160e-01   6.0000002922964402e-01  -5.1074262727938815e-10   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999923182656059e-01   6.0000002870216229e-01  -5.2803754449572443e-10   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999924640114424e-01   6.0000002815736331e-01  -5.4499398643600184e-10   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999926142964324e-01   6.0000002759558424e-01  -5.6160273857179296e-10   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999927690303347e-01   6.0000002701717237e-01  -5.7785541148961759e-10   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999929281197730e-01   6.0000002642248407e-01  -5.9374426671012905e-10   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999930914691526e-01   6.0000002581188461e-01  -6.0926137698869910e-10   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999932589800189e-01   6.0000002518574680e-01  -6.2440013895581614e-10   0.0000000000000000e+00   0.0000000000000000e+00
0035   1.3085937500000000e-01   9.9999934305517357e-01   6.0000002454445334e-01  -6.3915213416408209e-10   0.0000000000000000e+00   0.0000000000000000e+00
0036   1.3476562500000000e-01   9.9999936060806560e-01   6.0000002388839435e-01  -6.5351114875864737e-10   0.0000000000000000e+00   0.0000000000000000e+00
0037   1.3867187500000000e-01   9.9999937854613019e-01   6.0000002321796719e-01  -6.6747049275241307e-10   0.0000000000000000e+00   0.0000000000000000e+00
0038   1.4257812500000000e-01   9.9999939685855987e-01   6.0000002253357831e-01  -6.8102278397524646e-10   0.0000000000000000e+00   0.0000000000000000e+00
0039   1.4648437500000000e-01   9.9999941553432814e-01   6.0000002183564083e-01  -6.9416174974605571e-10   0.0000000000000000e+00   0.0000000000000000e+00
0040   1.5039062500000000e-01   9.9999943456218776e-01   6.0000002112457607e-01  -7.0688045803109510e-10   0.0000000000000000e+00   0.0000000000000000e+00
0041   1.5429687500000000e-01   9.9999945393065592e-01   6.0000002040081213e-01  -7.1917290778995760e-10   0.0000000000000000e+00   0.0000000000000000e+00
0042   1.5820312500000000e-01   9.9999947362807085e-01   6.0000001966478411e-01  -7.3103271965067235e-10   0.0000000000000000e+00   0.0000000000000000e+00
0043   1.6210937500000000e-01   9.9999949364258678e-01   6.0000001891693500e-01  -7.4245343498328894e-10   0.0000000000000000e+00   0.0000000000000000e+00
0044   1.6601562500000000e-01   9.9999951396215525e-01   6.0000001815771353e-01  -7.5342908227827222e-10   0.0000000000000000e+00   0.0000000000000000e+00
0045   1.6992187500000000e-01   9.9999953457450741e-01   6.0000001738757558e-01  -7.6395374423363791e-10   0.0000000000000000e+00   0.0000000000000000e+00
0046   1.7382812500000000e-01   9.9999955546721819e-01   6.0000001660698310e-01  -7.7402176491235038e-10   0.0000000000000000e+00   0.0000000000000000e+00
0047   1.7773437500000000e-01   9.9999957662772743e-01   6.0000001581640372e-01  -7.8362677153743583e-10   0.0000000000000000e+00   0.0000000000000000e+00
0048   1.8164062500000000e-01   9.9999959804327199e-01   6.0000001501631228e-01  -7.9276394445913302e-10   0.0000000000000000e+00   0.0000000000000000e+00
0049   1.8554687500000000e-01   9.9999961970096296e-01   6.0000001420718840e-01  -8.0142759989758693e-10   0.0000000000000000e+00   0.0000000000000000e+00
0050   1.8945312500000000e-01   9.9999964158773857e-01   6.0000001338951747e-01  -8.0961213280592282e-10   0.0000000000000000e+00   0.0000000000000000e+00
0051   1.9335937500000000e-01   9.9999966369040227e-01   6.0000001256378999e-01  -8.1731319044414045e-10   0.0000000000000000e+00   0.0000000000000000e+00
0052   1.9726562500000000e-01   9.9999968599565492e-01   6.0000001173050144e-01  -8.2452605902968309e-10   0.0000000000000000e+00   0.0000000000000000e+00
0053   2.0117187500000000e-01   9.9999970849006492e-01   6.0000001089015265e-01  -8.3124528715348044e-10   0.0000000000000000e+00   0.0000000000000000e+00
0054   2.0507812500000000e-01   9.9999973116007013e-01   6.0000001004324777e-01  -8.3746699902062868e-10   0.0000000000000000e+00   0.0000000000000000e+00
0055   2.0898437500000000e-01   9.9999975399203389e-01   6.0000000919029561e-01  -8.4318816018069991e-10   0.0000000000000000e+00   0.0000000000000000e+00
0056   2.1289062500000000e-01   9.9999977697217290e-01   6.0000000833180900e-01  -8.4840320562206473e-10   0.0000000000000000e+00   0.0000000000000000e+00
0057   2.1679687500000000e-01   9.9999980008666778e-01   6.0000000746830373e-01  -8.5311047371995052e-10   0.0000000000000000e+00   0.0000000000000000e+00
0058   2.2070312500000000e-01   9.9999982332154247e-01   6.0000000660030028e-01  -8.5730624166679355e-10   0.0000000000000000e+00   0.0000000000000000e+00
0059   2.2460937500000000e-01   9.9999984666286990e-01   6.0000000572831846e-01  -8.6098789616089213e-10   0.0000000000000000e+00   0.0000000000000000e+00
0060   2.2851562500000000e-01   9.9999987009658187e-01   6.0000000485288996e-01  -8.6415401985272853e-10   0.0000000000000000e+00   0.0000000000000000e+00
0061   2.3242187500000000e-01   9.9999989360851649e-01   6.0000000397452291e-01  -8.6680198872236249e-10   0.0000000000000000e+00   0.0000000000000000e+00
0062   2.3632812500000000e-01   9.9999991718456438e-01   6.0000000309380230e-01  -8.6892841036393824e-10   0.0000000000000000e+00   0.0000000000000000e+00
0063   2.4023437500000000e-01   9.9999994081037191e-01   6.0000000221109973e-01  -8.7055400629430213e-10   0.0000000000000000e+00   0.0000000000000000e+00
0064   2.4414062500000000e-01   9.9999996447215467e-01   6.0000000132735698e-01  -8.7160358330981267e-10   0.0000000000000000e+00   0.0000000000000000e+00
0065   2.4804687500000000e-01   9.9999998815461832e-01   6.0000000044212343e-01  -8.7230490750511815e-10   0.0000000000000000e+00   0.0000000000000000e+00
0066   2.5195312500000000e-01   1.0000000118454566e+00   5.9999999955784478e-01  -8.7231942413423107e-10   0.0000000000000000e+00   0.0000000000000000e+00
0067   2.5585937500000000e-01   1.0000000355279131e+00   5.9999999867261211e-01  -8.7164653930141638e-10   0.0000000000000000e+00   0.0000000000000000e+00
0068   2.5976562500000000e-01   1.0000000591896652e+00   5.9999999778886970e-01  -8.7062592977593320e-10   0.0000000000000000e+00   0.0000000000000000e+00
0069   2.6367187500000000e-01   1.0000000828154785e+00   5.9999999690616679e-01  -8.6902920047701283e-10   0.0000000000000000e+00   0.0000000000000000e+00
0070   2.6757812500000000e-01   1.0000001063915540e+00   5.9999999602544640e-01  -8.6693169794781551e-10   0.0000000000000000e+00   0.0000000000000000e+00
0071   2.7148437500000000e-01   1.0000001299034758e+00   5.9999999514707947e-01  -8.6431207161220935e-10   0.0000000000000000e+00   0.0000000000000000e+00
0072   2.7539062500000000e-01   1.0000001533371863e+00   5.9999999427165129e-01  -8.6117416518678925e-10   0.0000000000000000e+00   0.0000000000000000e+00
0073   2.7929687500000000e-01   1.0000001766785152e+00   5.9999999339966992e-01  -8.5752019705823287e-10   0.0000000000000000e+00   0.0000000000000000e+00
0074   2.8320312500000000e-01   1.0000001999133992e+00   5.9999999253166691e-01  -8.5335147692568433e-10   0.0000000000000000e+00   0.0000000000000000e+00
0075   2.8710937500000000e-01   1.0000002230278930e+00   5.9999999166816265e-01  -8.4867073389579949e-10   0.0000000000000000e+00   0.0000000000000000e+00
0076   2.9101562500000000e-01   1.0000002460080049e+00   5.9999999080967659e-01  -8.4348080058768175e-10   0.0000000000000000e+00   0.0000000000000000e+00
0077   2.9492187500000000e-01   1.0000002688399523e+00   5.9999998995672488e-01  -8.3778513076198718e-10   0.0000000000000000e+00   0.0000000000000000e+00
0078   2.9882812500000000e-01   1.0000002915100015e+00   5.9999998910982055e-01  -8.3158683429391448e-10   0.0000000000000000e+00   0.0000000000000000e+00
0079   3.0273437500000000e-01   1.0000003140043801e+00   5.9999998826947254e-01  -8.2489047675762912e-10   0.0000000000000000e+00   0.0000000000000000e+00
0080   3.0664062500000000e-01   1.0000003363096266e+00   5.9999998743618488e-01  -8.1769971392245606e-10   0.0000000000000000e+00   0.0000000000000000e+00
0081   3.1054687500000000e-01   1.0000003584123578e+00   5.9999998661045784e-01  -8.1001944173969757e-10   0.0000000000000000e+00   0.0000000000000000e+00
0082   3.1445312500000000e-01   1.0000003802991047e+00   5.9999998579278746e-01  -8.0185370662580906e-10   0.0000000000000000e+00   0.0000000000000000e+00
0083   3.1835937500000000e-01   1.0000004019567608e+00   5.9999998498366414e-01  -7.9320798208583041e-10   0.0000000000000000e+00   0.0000000000000000e+00
0084   3.2226562500000000e-01   1.0000004233722979e+00   5.9999998418357325e-01  -7.8408728000914077e-10   0.0000000000000000e+00   0.0000000000000000e+00
0085   3.2617187500000000e-01   1.0000004445328285e+00   5.9999998339299443e-01  -7.7449765950531175e-10   0.0000000000000000e+00   0.0000000000000000e+00
0086   3.3007812500000000e-01   1.0000004654255545e+00   5.9999998261240184e-01  -7.6444390557200390e-10   0.0000000000000000e+00   0.0000000000000000e+00
0087   3.3398437500000000e-01   1.0000004860378999e+00   5.9999998184226389e-01  -7.5393216988198237e-10   0.0000000000000000e+00   0.0000000000000000e+00
0088   3.3789062500000000e-01   1.0000005063574124e+00   5.9999998108304242e-01  -7.4296777531551241e-10   0.0000000000000000e+00   0.0000000000000000e+00
0089   3.4179687500000000e-01   1.0000005263719447e+00   5.9999998033519319e-01  -7.3155772165511704e-10   0.0000000000000000e+00   0.0000000000000000e+00
0090   3.4570312500000000e-01   1.0000005460693766e+00   5.9999997959916529e-01  -7.1970727441980161e-10   0.0000000000000000e+00   0.0000000000000000e+00
0091   3.4960937500000000e-01   1.0000005654378454e+00   5.9999997887540124e-01  -7.0742337823841258e-10   0.0000000000000000e+00   0.0000000000000000e+00
0092   3.5351562500000000e-01   1.0000005844656981e+00   5.9999997816433626e-01  -6.9471174335155890e-10   0.0000000000000000e+00   0.0000000000000000e+00
0093   3.5742187500000000e-01   1.0000006031414634e+00   5.9999997746639844e-01  -6.8157915444391015e-10   0.0000000000000000e+00   0.0000000000000000e+00
0094   3.6132812500000000e-01   1.0000006214538737e+00   5.9999997678200923e-01  -6.6803176224093340e-10   0.0000000000000000e+00   0.0000000000000000e+00
0095   3.6523437500000000e-01   1.0000006393919449e+00   5.9999997611158207e-01  -6.5407658539495524e-10   0.0000000000000000e+00   0.0000000000000000e+00
0096   3.6914062500000000e-01   1.0000006569448412e+00   5.9999997545552264e-01  -6.3972000081414687e-10   0.0000000000000000e+00   0.0000000000000000e+00
0097   3.7304687500000000e-01   1.0000006741019949e+00   5.9999997481422929e-01  -6.2496936952051530e-10   0.0000000000000000e+00   0.0000000000000000e+00
0098   3.7695312500000000e-01   1.0000006908530776e+00   5.9999997418809159e-01  -6.0983101735553517e-10   0.0000000000000000e+00   0.0000000000000000e+00
0099   3.8085937500000000e-01   1.0000007071880299e+00   5.9999997357749180e-01  -5.9431287844506991e-10   0.0000000000000000e+00   0.0000000000000000e+00
0100   3.8476562500000000e-01   1.0000007230969765e+00   5.9999997298280361e-01  -5.7842163045821368e-10   0.0000000000000000e+00   0.0000000000000000e+00
0101   3.8867187500000000e-01   1.0000007385703489e+00   5.9999997240439196e-01  -5.6216493942719607e-10   0.0000000000000000e+00   0.0000000000000000e+00
0102   3.9257812500000000e-01   1.0000007535988693e+00   5.9999997184261300e-01  -5.4555084123872816e-10   0.0000000000000000e+00   0.0000000000000000e+00
0103   3.9648437500000000e-01   1.0000007681734144e+00   5.9999997129781424e-01  -5.2858805975995909e-10   0.0000000000000000e+00   0.0000000000000000e+00
0104   4.0039062500000000e-01   1.0000007822853141e+00   5.9999997077033285e-01  -5.1128513785650595e-10   0.0000000000000000e+00   0.0000000000000000e+00
0105   4.0429687500000000e-01   1.0000007959260342e+00   5.9999997026049778e-01  -4.9365095181163105e-10   0.0000000000000000e+00   0.0000000000000000e+00
0106   4.0820312500000000e-01   1.0000008090873542e+00   5.9999996976862735e-01  -4.7569575210615571e-10   0.0000000000000000e+00   0.0000000000000000e+00
0107   4.1210937500000000e-01   1.0000008217613920e+00   5.9999996929502974e-01  -4.5742896757343760e-10   0.0000000000000000e+00   0.0000000000000000e+00
0108   4.1601562500000000e-01   1.0000008339404829e+00   5.9999996884000295e-01  -4.3886211805879607e-10   0.0000000000000000e+00   0.0000000000000000e+00
0109   4.1992187500000000e-01   1.0000008456173803e+00   5.9999996840383385e-01  -4.2000651558136277e-10   0.0000000000000000e+00   0.0000000000000000e+00
0110   4.2382812500000000e-01   1.0000008567849583e+00   5.9999996798679767e-01  -4.0087514228265047e-10   0.0000000000000000e+00   0.0000000000000000e+00
0111   4.2773437500000000e-01   1.0000008674365481e+00   5.9999996758915830e-01  -3.8148147737699739e-10   0.0000000000000000e+00   0.0000000000000000e+00
0112   4.3164062500000000e-01   1.0000008775657545e+00   5.9999996721116722e-01  -3.6183996716614502e-10   0.0000000000000000e+00   0.0000000000000000e+00
0113   4.3554687500000000e-01   1.0000008871664863e+00   5.9999996685306367e-01  -3.4196515748124652e-10   0.0000000000000000e+00   0.0000000000000000e+00
0114   4.3945312500000000e-01   1.0000008962330267e+00   5.9999996651507448e-01  -3.2187392181492198e-10   0.0000000000000000e+00   0.0000000000000000e+00
0115   4.4335937500000000e-01   1.0000009047598208e+00   5.9999996619741169e-01  -3.0158243968468296e-10   0.0000000000000000e+00   0.0000000000000000e+00
0116   4.4726562500000000e-01   1.0000009127417697e+00   5.9999996590027305e-01  -2.8111137436682798e-10   0.0000000000000000e+00   0.0000000000000000e+00
0117   4.5117187500000000e-01   1.0000009201741229e+00   5.9999996562383884e-01  -2.6048177688671394e-10   0.0000000000000000e+00   0.0000000000000000e+00
0118   4.5507812500000000e-01   1.0000009270523371e+00   5.9999996536827338e-01  -2.3971699092954893e-10   0.0000000000000000e+00   0.0000000000000000e+00
0119   4.5898437500000000e-01   1.0000009333722459e+00   5.9999996513372689e-01  -2.1883953080016905e-10   0.0000000000000000e+00   0.0000000000000000e+00
0120   4.6289062500000000e-01   1.0000009391301454e+00   5.9999996492033558e-01  -1.9787038338762444e-10   0.0000000000000000e+00   0.0000000000000000e+00
0121   4.6679687500000000e-01   1.0000009443224716e+00   5.9999996472822226e-01  -1.7683203790435499e-10   0.0000000000000000e+00   0.0000000000000000e+00
