# Athena++ data at time=6.525192e+01  cycle=33409  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999896269834454e-01   5.9999996392807120e-01   1.8592745102321607e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999896332266625e-01   5.9999996394929422e-01   2.9769086742303416e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999896457091186e-01   5.9999996399169919e-01   5.2481340909720081e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999896644240638e-01   5.9999996405533484e-01   7.1875957203996491e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999896893639417e-01   5.9999996414054324e-01   9.2858744214735378e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999897205125243e-01   5.9999996424713964e-01   1.1364928787235707e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999897578533814e-01   5.9999996437530867e-01   1.3469204702331807e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999898013641775e-01   5.9999996452499482e-01   1.5574084495173953e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999898510199670e-01   5.9999996469618455e-01   1.7678868341344758e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999899067903730e-01   5.9999996488878993e-01   1.9777765038466529e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999899686421267e-01   5.9999996510270670e-01   2.1868458871586198e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999900365379468e-01   5.9999996533780608e-01   2.3948646405824762e-10   0.0000000000000000e+00   0.0000000000000000e+00
