# Athena++ data at time=7.675191e+01  cycle=39297  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903483179775e-01   6.0000003606159436e-01  -1.8571399222610756e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903541369162e-01   6.0000003604039243e-01  -2.9728223040135306e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903657717026e-01   6.0000003599803031e-01  -5.2411308880491649e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903832146575e-01   6.0000003593445761e-01  -7.1781724554978618e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904064511558e-01   6.0000003584933292e-01  -9.2741070626696852e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904354688385e-01   6.0000003574283867e-01  -1.1351156885793489e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904702474784e-01   6.0000003561478954e-01  -1.3453723698105548e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905107659948e-01   6.0000003546523928e-01  -1.5557303336693101e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905569994096e-01   6.0000003529419932e-01  -1.7661239483444600e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906089193991e-01   6.0000003510175570e-01  -1.9759744200651302e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906664945515e-01   6.0000003488801068e-01  -2.1850532079304051e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907296901713e-01   6.0000003465309115e-01  -2.3931309156296928e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907984684622e-01   6.0000003439713667e-01  -2.6000028576549864e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908727877440e-01   6.0000003412030090e-01  -2.8054423693732652e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909526032749e-01   6.0000003382275224e-01  -3.0092260428333145e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910378671331e-01   6.0000003350467501e-01  -3.2111463194091581e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911285278886e-01   6.0000003316626915e-01  -3.4110147942067487e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912245312317e-01   6.0000003280774983e-01  -3.6086625674869185e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913258195428e-01   6.0000003242934663e-01  -3.8039477040310855e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914323314087e-01   6.0000003203130137e-01  -3.9967262129054017e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915440034348e-01   6.0000003161386706e-01  -4.1868640414854892e-10   0.0000000000000000e+00   0.0000000000000000e+00
