# Athena++ data at time=1.950194e+01  cycle=9985  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899790640623e-01   5.9999999913617030e-01  -4.4293768338778905e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899851018881e-01   5.9999999913685176e-01  -1.3298007374456492e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899971705097e-01   5.9999999913787316e-01  -2.2151558431438506e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900152650445e-01   5.9999999913946500e-01  -3.0994754275815235e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900393736829e-01   5.9999999914155122e-01  -3.9818084997351474e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900694823418e-01   5.9999999914415392e-01  -4.8617858116254299e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901055726581e-01   5.9999999914726942e-01  -5.7388196924374596e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901476229636e-01   5.9999999915089552e-01  -6.6124022230570226e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901956080228e-01   5.9999999915503166e-01  -7.4820000426361665e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902494987825e-01   5.9999999915967528e-01  -8.3470915482538288e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903092630171e-01   5.9999999916482372e-01  -9.2071551790960995e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903748643770e-01   5.9999999917047464e-01  -1.0061672865402475e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904462636635e-01   5.9999999917662483e-01  -1.0910130349742365e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905234177755e-01   5.9999999918327063e-01  -1.1752015386724752e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906062801691e-01   5.9999999919040825e-01  -1.2586821943092627e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906948010675e-01   5.9999999919803393e-01  -1.3414046166665131e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907889270279e-01   5.9999999920614333e-01  -1.4233190032548624e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908886013789e-01   5.9999999921473124e-01  -1.5043760074328599e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909937641152e-01   5.9999999922379310e-01  -1.5845267347635775e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911043518808e-01   5.9999999923332326e-01  -1.6637228663521617e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912202980579e-01   5.9999999924331560e-01  -1.7419167266282792e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913415328978e-01   5.9999999925376446e-01  -1.8190610906842485e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914679831614e-01   5.9999999926466374e-01  -1.8951095582651583e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915995728006e-01   5.9999999927600656e-01  -1.9700162202790457e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917362225854e-01   5.9999999928778591e-01  -2.0437360335653705e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918778502417e-01   5.9999999929999415e-01  -2.1162245478262251e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920243703555e-01   5.9999999931262360e-01  -2.1874381657465435e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921756944588e-01   5.9999999932566650e-01  -2.2573340868860989e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923317318662e-01   5.9999999933911430e-01  -2.3258702855646218e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924923882033e-01   5.9999999935295845e-01  -2.3930056233458488e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926575668785e-01   5.9999999936718951e-01  -2.4586998726006898e-08   0.0000000000000000e+00   0.0000000000000000e+00
