# Athena++ data at time=1.250195e+01  cycle=6401  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999899790712121e-01   5.9999999913688529e-01  -4.4300496180907341e-10   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999899851090279e-01   5.9999999913756585e-01  -1.3300010451650899e-09   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999899971776363e-01   5.9999999913858593e-01  -2.2154888079194989e-09   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999900152721843e-01   5.9999999914017510e-01  -3.0999399320363725e-09   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999900393807883e-01   5.9999999914225866e-01  -3.9824050287102593e-09   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999900694893751e-01   5.9999999914485780e-01  -4.8625132853272327e-09   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999901055796403e-01   5.9999999914796931e-01  -5.7396775528057034e-09   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999901476299113e-01   5.9999999915159130e-01  -6.6133892415623312e-09   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999901956149295e-01   5.9999999915572311e-01  -7.4831153634478916e-09   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999902495056392e-01   5.9999999916036184e-01  -8.3483339803770411e-09   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999903092698017e-01   5.9999999916550550e-01  -9.2085235689296572e-09   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999903748711383e-01   5.9999999917115143e-01  -1.0063166096737880e-08   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999904462704003e-01   5.9999999917729641e-01  -1.0911746822181616e-08   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999905234244135e-01   5.9999999918393676e-01  -1.1753754356888986e-08   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999906062867805e-01   5.9999999919106861e-01  -1.2588682369690310e-08   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999906948076089e-01   5.9999999919868829e-01  -1.3416027455607762e-08   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999907889334916e-01   5.9999999920679092e-01  -1.4235291627135268e-08   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999908886077782e-01   5.9999999921537150e-01  -1.5045981716035350e-08   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999909937704456e-01   5.9999999922442504e-01  -1.5847608778067953e-08   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999911043581335e-01   5.9999999923394653e-01  -1.6639690108737811e-08   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999912203042085e-01   5.9999999924392999e-01  -1.7421748691677176e-08   0.0000000000000000e+00   0.0000000000000000e+00
0023   8.3984375000000000e-02   9.9999913415389174e-01   5.9999999925436931e-01  -1.8193312911282639e-08   0.0000000000000000e+00   0.0000000000000000e+00
0024   8.7890625000000000e-02   9.9999914679891388e-01   5.9999999926525838e-01  -1.8953918094522980e-08   0.0000000000000000e+00   0.0000000000000000e+00
0025   9.1796875000000000e-02   9.9999915995786570e-01   5.9999999927659065e-01  -1.9703105038832627e-08   0.0000000000000000e+00   0.0000000000000000e+00
0026   9.5703125000000000e-02   9.9999917362283242e-01   5.9999999928835912e-01  -2.0440423051934620e-08   0.0000000000000000e+00   0.0000000000000000e+00
0027   9.9609375000000000e-02   9.9999918778558572e-01   5.9999999930055692e-01  -2.1165426960362559e-08   0.0000000000000000e+00   0.0000000000000000e+00
0028   1.0351562500000000e-01   9.9999920243758689e-01   5.9999999931317638e-01  -2.1877679822430160e-08   0.0000000000000000e+00   0.0000000000000000e+00
0029   1.0742187500000000e-01   9.9999921756999033e-01   5.9999999932621007e-01  -2.2576752292639230e-08   0.0000000000000000e+00   0.0000000000000000e+00
0030   1.1132812500000000e-01   9.9999923317372097e-01   5.9999999933964987e-01  -2.3262222959368205e-08   0.0000000000000000e+00   0.0000000000000000e+00
0031   1.1523437500000000e-01   9.9999924923935191e-01   5.9999999935348691e-01  -2.3933679879526532e-08   0.0000000000000000e+00   0.0000000000000000e+00
0032   1.1914062500000000e-01   9.9999926575721165e-01   5.9999999936771242e-01  -2.4590717945488987e-08   0.0000000000000000e+00   0.0000000000000000e+00
0033   1.2304687500000000e-01   9.9999928271735206e-01   5.9999999938231796e-01  -2.5232942776883614e-08   0.0000000000000000e+00   0.0000000000000000e+00
0034   1.2695312500000000e-01   9.9999930010954829e-01   5.9999999939729409e-01  -2.5859968731188699e-08   0.0000000000000000e+00   0.0000000000000000e+00
