# Athena++ data at time=2.875194e+01  cycle=14721  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002   1.9531250000000000e-03   9.9999903487597652e-01   6.0000003610577812e-01  -1.8671633517755243e-11   0.0000000000000000e+00   0.0000000000000000e+00
0003   5.8593750000000000e-03   9.9999903545776148e-01   6.0000003608445851e-01  -2.9887837743876964e-11   0.0000000000000000e+00   0.0000000000000000e+00
0004   9.7656250000000000e-03   9.9999903662099876e-01   6.0000003604185681e-01  -5.2681719195846729e-11   0.0000000000000000e+00   0.0000000000000000e+00
0005   1.3671875000000000e-02   9.9999903836493365e-01   6.0000003597793350e-01  -7.2134953401140266e-11   0.0000000000000000e+00   0.0000000000000000e+00
0006   1.7578125000000000e-02   9.9999904068812984e-01   6.0000003589234796e-01  -9.3167285999582361e-11   0.0000000000000000e+00   0.0000000000000000e+00
0007   2.1484375000000000e-02   9.9999904358933700e-01   6.0000003578529415e-01  -1.1398953922657528e-10   0.0000000000000000e+00   0.0000000000000000e+00
0008   2.5390625000000000e-02   9.9999904706655263e-01   6.0000003565659521e-01  -1.3504461418027724e-10   0.0000000000000000e+00   0.0000000000000000e+00
0009   2.9296875000000000e-02   9.9999905111768084e-01   6.0000003550631686e-01  -1.5608314848714628e-10   0.0000000000000000e+00   0.0000000000000000e+00
0010   3.3203125000000000e-02   9.9999905574022274e-01   6.0000003533448354e-01  -1.7709738774379348e-10   0.0000000000000000e+00   0.0000000000000000e+00
0011   3.7109375000000000e-02   9.9999906093136903e-01   6.0000003514119504e-01  -1.9802770249641881e-10   0.0000000000000000e+00   0.0000000000000000e+00
0012   4.1015625000000000e-02   9.9999906668801208e-01   6.0000003492656728e-01  -2.1885183569447624e-10   0.0000000000000000e+00   0.0000000000000000e+00
0013   4.4921875000000000e-02   9.9999907300667190e-01   6.0000003469074148e-01  -2.3954751925117700e-10   0.0000000000000000e+00   0.0000000000000000e+00
0014   4.8828125000000000e-02   9.9999907988358061e-01   6.0000003443387084e-01  -2.6009532871239741e-10   0.0000000000000000e+00   0.0000000000000000e+00
0015   5.2734375000000000e-02   9.9999908731459730e-01   6.0000003415612169e-01  -2.8047505742669334e-10   0.0000000000000000e+00   0.0000000000000000e+00
0016   5.6640625000000000e-02   9.9999909529525699e-01   6.0000003385767375e-01  -3.0066794207724106e-10   0.0000000000000000e+00   0.0000000000000000e+00
0017   6.0546875000000000e-02   9.9999910382076607e-01   6.0000003353872111e-01  -3.2065516501679671e-10   0.0000000000000000e+00   0.0000000000000000e+00
0018   6.4453125000000000e-02   9.9999911288600285e-01   6.0000003319947237e-01  -3.4042209656791612e-10   0.0000000000000000e+00   0.0000000000000000e+00
0019   6.8359375000000000e-02   9.9999912248553136e-01   6.0000003284014991e-01  -3.5995646737387434e-10   0.0000000000000000e+00   0.0000000000000000e+00
0020   7.2265625000000000e-02   9.9999913261358142e-01   6.0000003246098788e-01  -3.7924702800836773e-10   0.0000000000000000e+00   0.0000000000000000e+00
0021   7.6171875000000000e-02   9.9999914326407124e-01   6.0000003206223085e-01  -3.9828385095198793e-10   0.0000000000000000e+00   0.0000000000000000e+00
0022   8.0078125000000000e-02   9.9999915443060094e-01   6.0000003164413340e-01  -4.1705748092529473e-10   0.0000000000000000e+00   0.0000000000000000e+00
